"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","a","d","i","m_percent","p","w","t","oil","nitro","gossy","sdyield","x47"
"11","34",99,20,"EAS",87,"Belle Mina, AL",1019,"all tex atlas",2,1,81.1,32,9.6,3.3,72,9,"3.5","8.8000000000000007","22.1","0.5","1.01","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"504","42","1.99","75","49.55","3.8","2.2999999999999998","21.84","3.7","0.47","754.3","216.8"
"11","57",99,20,"EAS",87,"Belle Mina, AL",1080,"sg 248",1,1.1,82.3,31,9.5,4.5,71,9.4,"4.5999999999999996","6.8","21.4","0.54","1.06","133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.100000000000001","3.77","0.57999999999999996","814.8","209.9"
"11","58",99,20,"EAS",87,"Belle Mina, AL",1080,"sg 248",2,1,81.3,28,9,4.4,72,9.2,"4.3","6.3","21.6","0.51","1.06","131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.5","3.7","0.52","640.20000000000005","211.9"
"11","51",99,20,"EAS",87,"Belle Mina, AL",1096,"pm 1220rr",1,1,82.5,29,9.7,4.8,68,10,"4.5999999999999996","7","19.5","0.51","1.02","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.78","3.56","0.67","0","191.3"
"11","52",99,20,"EAS",87,"Belle Mina, AL",1096,"pm 1220rr",2,1,81.4,27,9.6,4.7,72,9.8,"4.8","7.8","20.5","0.48","1.02","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.75","3.83","0.61","1023.5","201.1"
"11","53",99,20,"EAS",87,"Belle Mina, AL",1097,"pm 1560bg",1,1,81.3,30,10,4.3,72,9.2,"4.3","8.5","20.2","0.52","1.01","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.989999999999998","3.9","0.64","992.1","198.2"
"11","54",99,20,"EAS",87,"Belle Mina, AL",1097,"pm 1560bg",2,1,82.8,30,10,4.1,75,9.5,"4.2","9.5","22.1","0.5","1.02","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.07","3.63","0.55000000000000004","1109.9000000000001","216.8"
"11","45",99,20,"EAS",87,"Belle Mina, AL",1099,"dpl nuCotn 35",1,1.1,81.8,31,9.4,3.6,74,9.2,"3.6","7","21.8","0.52","1.07","133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.579999999999998","3.88","0.56999999999999995","873.3","213.9"
"11","46",99,20,"EAS",87,"Belle Mina, AL",1099,"dpl nuCotn 35",2,1.1,81.1,30,9.1,4.1,71,8.5,"4.2","6.8","23.3","0.52","1.07","137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.64","3.88","0.61","770.5","228.6"
"11","41",99,20,"EAS",87,"Belle Mina, AL",1102,"dpl 5415rr",1,1,82.3,30,10,5,75,9.7,"4.9000000000000004","8.8000000000000007","22.2","0.52","1.03","126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.260000000000002","3.68","0.63","592.9","217.8"
"11","42",99,20,"EAS",87,"Belle Mina, AL",1102,"dpl 5415rr",2,1,81.7,32,10,4.7,74,9.7,"5","8","23.2","0.52","1.03","128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.559999999999999","3.89","0.66","790.5","227.6"
"11","49",99,20,"EAS",87,"Belle Mina, AL",1103,"fm 989",1,1.1,80.8,30,8.9,3.4,74,8.4,"3.5","7","23.8","0.54","1.1100000000000001","153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.25","3.39","0.5","774.7","233.5"
"11","50",99,20,"EAS",87,"Belle Mina, AL",1103,"fm 989",2,1.1,83.2,33,9.4,3.4,74,8.5,"3.4","6.8","26.5","0.54","1.1100000000000001","147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.97","3.45","0.56999999999999995","1036.0999999999999","260"
"11","37",99,20,"EAS",87,"Belle Mina, AL",1104,"sg 747",1,1,80.9,26,9.8,4.5,69,10,"4.5999999999999996","8.8000000000000007","16.7","0.49","1.01","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"427","30.5","1.77","83","52.17","4.72","2.8","21.71","3.68","0.38","0","163.80000000000001"
"11","38",99,20,"EAS",87,"Belle Mina, AL",1104,"sg 747",2,1.1,80.8,26,9.8,3.9,71,10,"4","8.8000000000000007","19.600000000000001","0.5","1.01","115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"505","45.5","2.0499999999999998","72","50.91","3.89","2.2999999999999998","21.31","3.74","0.41","950.2","192.3"
"11","55",99,20,"EAS",87,"Belle Mina, AL",1106,"stv bxn 47",1,1.1,83.3,27,9,3.8,71,9.6,"3.9","7.5","16.100000000000001","0.53","1.1000000000000001","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.399999999999999","3.79","0.83","0","157.9"
"11","56",99,20,"EAS",87,"Belle Mina, AL",1106,"stv bxn 47",2,1.1,81.1,25,8.5,3.7,72,10,"4","7.8","18.399999999999999","0.52","1.0900000000000001","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.61","3.8","0.73","707.6","180.5"
"11","47",99,20,"EAS",87,"Belle Mina, AL",1117,"fm 832",1,1.1,82.6,30,8.9,4.1,68,7.5,"4.0999999999999996","7","22.2","0.55000000000000004","1.1000000000000001","152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.809999999999999","3.8","0.39","634.20000000000005","217.8"
"11","48",99,20,"EAS",87,"Belle Mina, AL",1117,"fm 832",2,1.1,83.4,31,9.3,4.5,67,8.6,"4.5","6.3","23","0.56000000000000005","1.1200000000000001","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.600000000000001","3.72","0.38","812.6","225.6"
"11","39",99,20,"EAS",87,"Belle Mina, AL",1152,"dpl 458br",1,1,81,25,8.9,4.8,75,9.8,"4.5","7","18.5","0.48","1.01","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.57","3.54","0.61","432.7","181.5"
"11","40",99,20,"EAS",87,"Belle Mina, AL",1152,"dpl 458br",2,1,81.8,29,10,4.9,73,9.5,"4.8","7.5","21.8","0.5","1.01","124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.2","3.62","0.67","324.60000000000002","213.9"
"11","43",99,20,"EAS",87,"Belle Mina, AL",1153,"dpl 655br",1,1,80.8,31,9.6,4.1,74,9.7,"4","7.5","21.3","0.5","1.01","136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.93","3.79","0.68","710.2","209"
"11","44",99,20,"EAS",87,"Belle Mina, AL",1153,"dpl 655br",2,1.1,82.2,32,9.6,3.8,74,9.4,"3.9","7.8","21.5","0.53","1.05","136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.78","3.82","0.65","950.5","210.9"
"26","9",99,30,"CEN",19,"College Station, TX",689,"dpl 50",1,1.1,82.2,24,9.6,4.5,68,6.5,"4.5999999999999996","8.5","15.9","0.53","1.1200000000000001","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.86","3.21","0.71","2860.4","156"
"26","10",99,30,"CEN",19,"College Station, TX",689,"dpl 50",3,1.1,84.1,26,9.6,4.5,70,6,"4.5999999999999996","8.3000000000000007","16.600000000000001","0.54","1.1100000000000001","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.36","2.98","0.94","2452.3000000000002","162.80000000000001"
"26","1",99,30,"CEN",19,"College Station, TX",773,"acala maxxa",1,1.1,83.3,33,9.1,3.4,67,6.9,"3.4","6.8","22.7","0.54","1.1100000000000001","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"529","46.5","2.0699999999999998","71","49.05","3.58","2.2000000000000002","19.010000000000002","3.43","0.49","1555","222.7"
"26","2",99,30,"CEN",19,"College Station, TX",773,"acala maxxa",3,1.1,84.8,31,9.2,3.6,62,5.6,"3.7","8","22.1","0.56000000000000005","1.1100000000000001","142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"479","22.5","1.61","89","42.14","3.4","2.6","20.260000000000002","3.4","0.68","1087.0999999999999","216.8"
"26","15",99,30,"CEN",19,"College Station, TX",953,"sg 125",1,1.1,84.4,25,10,4.4,67,7,"4.5","8.5","16.100000000000001","0.56000000000000005","1.1299999999999999","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.09","3.36","0.7","2179.1999999999998","157.9"
"26","16",99,30,"CEN",19,"College Station, TX",953,"sg 127",3,1.1,85,26,9.8,4.4,70,7.7,"4.4000000000000004","9.5","18.5","0.56999999999999995","1.1299999999999999","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.37","3.28","0.74","2299","181.5"
"26","13",99,30,"CEN",19,"College Station, TX",971,"stv 474",1,1.1,84.1,28,9.4,4.7,66,7.5,"4.8","8","16.5","0.56000000000000005","1.1100000000000001","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.29","3.35","0.91","2438","161.9"
"26","14",99,30,"CEN",19,"College Station, TX",971,"stv 474",3,1.1,84.5,27,9.8,5,69,7.5,"4.9000000000000004","7.3","18.7","0.56999999999999995","1.1200000000000001","124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.78","3.17","1.22","2330.9","183.4"
"26","5",99,30,"CEN",19,"College Station, TX",1009,"nu 33b",1,1.1,83.1,27,9.5,4.6,71,7.5,"4.7","7.5","17.399999999999999","0.56000000000000005","1.1299999999999999","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"414","15","1.44","96","43.47","4.0599999999999996","3.1","21.48","3.3","0.84","2471.5","170.7"
"26","6",99,30,"CEN",19,"College Station, TX",1009,"nu 33b",3,1.1,82.4,25,9.2,4.6,72,6.3,"4.5","7.5","17.2","0.54","1.1100000000000001","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"449","23","1.62","89","45.22","3.89","2.8","20.51","3.15","0.8","2409.4","168.7"
"26","3",99,30,"CEN",19,"College Station, TX",1019,"all tex atlas",1,1.1,82,28,9.8,4.3,66,6.8,"4.3","8","20.8","0.59","1.1100000000000001","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"456","24.5","1.65","87","45.45","3.85","2.7","21.64","3.16","0.82","2843.5","204"
"26","4",99,30,"CEN",19,"College Station, TX",1019,"all tex atlas",3,1.1,84,30,10,4.1,69,6.7,"4.2","9","19.8","0.56999999999999995","1.1100000000000001","124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"453","24.5","1.65","87","45.64","3.89","2.7","21.81","3.33","0.78","2786","194.2"
"26","11",99,30,"CEN",19,"College Station, TX",1097,"pm 1560bg",1,1.1,84.3,29,9.5,4.4,71,7.2,"4.5999999999999996","7.5","18.3","0.56000000000000005","1.1100000000000001","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.02","3.16","0.93","2403.3000000000002","179.5"
"26","12",99,30,"CEN",19,"College Station, TX",1097,"pm 1560bg",3,1.1,84,27,9.5,4.4,68,6.5,"4.4000000000000004","7.3","17.8","0.56000000000000005","1.1200000000000001","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.87","2.96","0.92","2303.1","174.6"
"26","7",99,30,"CEN",19,"College Station, TX",1104,"sg 747",1,1.1,84.2,26,9.9,4.7,69,7.9,"4.7","8.3000000000000007","16.600000000000001","0.54","1.1100000000000001","116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"413","21.5","1.58","90","48.07","4.5","3","18.39","3.14","0.56000000000000005","2409.5","162.80000000000001"
"26","8",99,30,"CEN",19,"College Station, TX",1104,"sg 747",3,1.1,84.5,26,10,4.6,69,7.6,"4.5999999999999996","10","17","0.56000000000000005","1.1100000000000001","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410","15","1.43","96","43.9","4.1399999999999997","3.2","19.260000000000002","3.15","0.75","2415.6","166.8"
"26","143",99,30,"CEN",19,"College Station, TX",1117,"fm 832",1,1.2,84.5,27,8.5,4.1,70,6.6,"4.2","6.5","19.899999999999999","0.56999999999999995","1.19","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.44","3.07","0.45","2818.5","195.2"
"26","144",99,30,"CEN",19,"College Station, TX",1117,"fm 834",3,1.2,83.7,29,8.9,4.2,72,6.9,"4.3","6.8","21.3","0.59","1.21","147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.24","3.41","0.45","2643.1","209"
"26","25",99,30,"CEN",21,"Weslaco, TX",689,"dpl 50",1,1.1,84.8,28,9.6,5.1,74,7.7,"4.8","8.3000000000000007","18.8","0.57999999999999996","1.1499999999999999","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.43","3.34","0.85","1486.7","184.4"
"26","26",99,30,"CEN",21,"Weslaco, TX",689,"dpl 50",3,1.1,84.7,25,9.9,5.2,72,7,"4.9000000000000004","8.3000000000000007","18.2","0.56999999999999995","1.1499999999999999","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.17","2.92","1","1252.8","178.5"
"26","17",99,30,"CEN",21,"Weslaco, TX",773,"acala maxxa",1,1.1,85.4,33,9.6,4,67,7.8,"3.9","6.3","23.8","0.56999999999999995","1.1299999999999999","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"445","13","1.38","97","39.04","3.39","3","18.920000000000002","3.98","0.56999999999999995","1320.2","233.5"
"26","18",99,30,"CEN",21,"Weslaco, TX",773,"acala maxxa",3,1.1,84.1,32,9.3,4.2,70,8.3,"4.3","7.5","22.1","0.57999999999999996","1.1499999999999999","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"439","17","1.48","94","42.36","3.73","2.9","20.329999999999998","3.83","0.56999999999999995","1106.5","216.8"
"26","31",99,30,"CEN",21,"Weslaco, TX",953,"sg 125",1,1.1,85.1,27,9.8,5,71,8.7,"5","7.5","18.7","0.57999999999999996","1.1499999999999999","115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.73","3.63","0.64","1400.9","183.4"
"26","32",99,30,"CEN",21,"Weslaco, TX",953,"sg 127",3,1.1,84.8,27,9.8,4.9,69,8.9,"5.0999999999999996","7.3","17.600000000000001","0.56999999999999995","1.1299999999999999","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.22","3.5","0.64","1403.6","172.7"
"26","29",99,30,"CEN",21,"Weslaco, TX",971,"stv 474",1,1.1,85.6,31,10,5.6,72,8.5,"5.8","7.3","19.600000000000001","0.59","1.1499999999999999","129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.58","3.68","0.95","1355.6","192.3"
"26","30",99,30,"CEN",21,"Weslaco, TX",971,"stv 474",3,1.1,84.4,32,10,5.2,68,7.8,"5.5","6.8","19.5","0.57999999999999996","1.1100000000000001","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.84","3.31","1.21","0","191.3"
"26","21",99,30,"CEN",21,"Weslaco, TX",1009,"nu 33b",1,1.1,83.8,28,9.7,5.1,70,7.4,"5.0999999999999996","7.8","19.899999999999999","0.56000000000000005","1.1399999999999999","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"381","16","1.46","95","48.02","4.87","3.4","21.32","3.35","0.78","0","195.2"
"26","22",99,30,"CEN",21,"Weslaco, TX",1009,"nu 33b",3,1.1,83,29,9.8,5.3,70,7.1,"5.2","6.8","19.7","0.55000000000000004","1.1100000000000001","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"381","13.5","1.4","97","45.94","4.66","3.4","18.850000000000001","2.97","0.74","1805.5","193.3"
"26","19",99,30,"CEN",21,"Weslaco, TX",1019,"all tex atlas",1,1.1,83.5,32,10,4.6,68,8.3,"4.8","8.5","22.3","0.56000000000000005","1.0900000000000001","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"395","16.5","1.47","94","46.75","4.58","3.2","21.68","3.54","0.71","1458.5","218.8"
"26","20",99,30,"CEN",21,"Weslaco, TX",1019,"all tex atlas",3,1,82.9,30,9.9,5,66,7.5,"5.0999999999999996","7.8","21.8","0.56000000000000005","1.0900000000000001","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"393","8","1.25","103","39.86","3.93","3.6","17.329999999999998","3.45","0.7","1560","213.9"
"26","27",99,30,"CEN",21,"Weslaco, TX",1097,"pm 1560bg",1,1.1,82.8,27,9.8,4.7,71,8.8,"4.8","8","18.100000000000001","0.56999999999999995","1.1100000000000001","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.989999999999998","3.61","0.56000000000000005","1547.3","177.6"
"26","28",99,30,"CEN",21,"Weslaco, TX",1097,"pm 1560bg",3,1.1,84,28,9.6,4.6,72,8.3,"4.9000000000000004","7.3","18.600000000000001","0.56000000000000005","1.1100000000000001","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.25","3.12","0.66","1405.1","182.5"
"26","23",99,30,"CEN",21,"Weslaco, TX",1104,"sg 747",1,1.1,86.1,28,10,5.3,67,8.9,"5.3","7.3","18.5","0.59","1.1499999999999999","115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380","18","1.51","93","49.77","5.0599999999999996","3.3","18.850000000000001","3.6","0.63","1898.3","181.5"
"26","24",99,30,"CEN",21,"Weslaco, TX",1104,"sg 747",3,1.1,84.4,28,10,5.1,68,9.1,"5.2","9.3000000000000007","17.5","0.56999999999999995","1.1299999999999999","105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"376","16","1.46","95","48.59","4.99","3.4","18.39","3.56","0.7","1606.9","171.7"
"26","141",99,30,"CEN",21,"Weslaco, TX",1117,"fm 832",1,1.2,85.9,32,9.3,4.5,70,7.5,"4.5999999999999996","6","23.5","0.59","1.21","151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.23","3.33","0.47","1964.1","230.5"
"26","142",99,30,"CEN",21,"Weslaco, TX",1117,"fm 834",3,1.2,85.7,31,9.2,4.7,70,7.1,"4.7","5.8","22.3","0.6","1.23","147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.8","3.3","0.45","1714.1","218.8"
"80","29",99,30,"CEN",23,"Bossier City, LA",689,"dpl 50",1,1.1,83.9,26,9.2,4.2,72,7.3,"4.4000000000000004","8","19.600000000000001","0.54","1.1100000000000001","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"468","38","1.91","77","51.33","4.24","2.5","18.09","3.12","0.75","1599.6","192.3"
"80","30",99,30,"CEN",23,"Bossier City, LA",689,"dpl 50",2,1.1,83.6,28,9.6,4.1,73,7.2,"4.4000000000000004","8.3000000000000007","20.6","0.56999999999999995","1.1299999999999999","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"453","34","1.84","80","51","4.3499999999999996","2.6","19.149999999999999","3.21","0.71","1815.8","202.1"
"80","21",99,30,"CEN",23,"Bossier City, LA",773,"acala maxxa",1,1.1,83.5,37,9.6,3.7,73,8.1,"3.9","7.3","27.8","0.56000000000000005","1.1100000000000001","161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"486","37","1.89","78","49.05","3.9","2.4","19.47","3.75","0.49","837.9","272.7"
"80","22",99,30,"CEN",23,"Bossier City, LA",773,"acala maxxa",2,1.1,84.7,37,9.6,3.8,73,7.5,"3.8","7.5","29.8","0.56000000000000005","1.1100000000000001","163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"535","47","2.0699999999999998","71","48.65","3.51","2.2000000000000002","19.760000000000002","4.0599999999999996","0.64","878.5","292.3"
"80","35",99,30,"CEN",23,"Bossier City, LA",953,"sg 125",1,1.1,83.6,28,9.4,4.2,70,8.1,"4.5999999999999996","8.5","19.8","0.56000000000000005","1.1100000000000001","129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","18.21","3.4","0.56000000000000005","1468.3","194.2"
"80","36",99,30,"CEN",23,"Bossier City, LA",953,"sg 126",2,1.1,85,28,9.9,4.6,70,7.8,"4.7","8.5","21.6","0.55000000000000004","1.1100000000000001","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.79","3.26","0.5","1386.6","211.9"
"80","33",99,30,"CEN",23,"Bossier City, LA",971,"stv 474",1,1.1,84.5,29,9.3,4.8,70,9.1,"4.8","7","20.2","0.54","1.1000000000000001","131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.37","3.29","0.76","1156","198.2"
"80","34",99,30,"CEN",23,"Bossier City, LA",971,"stv 474",2,1.1,83.9,29,9.3,4.2,71,8.3,"4.3","7.3","20.2","0.54","1.1000000000000001","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.18","3.24","0.78","1309.7","198.2"
"80","25",99,30,"CEN",23,"Bossier City, LA",1009,"nu 33b",1,1.1,82.4,27,8.9,3.9,70,8.1,"4","8","21","0.53","1.0900000000000001","126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"487","44","2.02","73","52.12","4.13","2.4","16.829999999999998","3.35","0.51","1285.7","206"
"80","26",99,30,"CEN",23,"Bossier City, LA",1009,"nu 33b",2,1.1,83.4,27,9.4,3.7,73,7.7,"3.8","9","20.5","0.53","1.1000000000000001","129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"505","43","2.0099999999999998","74","49.82","3.81","2.2999999999999998","17.97","3.2","0.57999999999999996","1783.9","201.1"
"80","23",99,30,"CEN",23,"Bossier City, LA",1019,"all tex atlas",1,1.1,82.8,32,9.8,3.8,72,7.4,"4.2","8.3000000000000007","24.2","0.55000000000000004","1.1100000000000001","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"467","30.5","1.77","83","47.63","3.94","2.6","19.75","3.28","0.63","1880.5","237.4"
"80","24",99,30,"CEN",23,"Bossier City, LA",1019,"all tex atlas",2,1.1,82.2,32,9.4,3.9,71,7.6,"4","7.8","23.6","0.55000000000000004","1.0900000000000001","142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"499","40","1.95","76","49.13","3.81","2.4","18.47","3.07","0.51","1217.5","231.5"
"80","31",99,30,"CEN",23,"Bossier City, LA",1097,"pm 1560bg",1,1.1,82.1,27,9,3.4,74,8,"3.8","7.8","20.7","0.55000000000000004","1.1299999999999999","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.73","3.2","0.6","1770.6","203.1"
"80","32",99,30,"CEN",23,"Bossier City, LA",1097,"pm 1560bg",2,1.1,83.4,29,9.4,3.7,72,8.1,"3.8","8","19.899999999999999","0.54","1.1100000000000001","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","17.95","3.16","0.56000000000000005","1393.4","195.2"
"80","27",99,30,"CEN",23,"Bossier City, LA",1104,"sg 747",1,1.1,84.1,28,9.8,4.4,72,8.3,"4.4000000000000004","8.5","20.399999999999999","0.54","1.1100000000000001","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"432","27","1.7","85","49.44","4.42","2.8","17.350000000000001","3.06","0.56000000000000005","1940.4","200.1"
"80","28",99,30,"CEN",23,"Bossier City, LA",1104,"sg 747",2,1.1,83.7,28,9.8,4.5,73,8.4,"4.7","9.3000000000000007","20.2","0.54","1.1100000000000001","131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"423","21.5","1.58","90","47.08","4.3","2.9","16.34","3.45","0.52","1590.3","198.2"
