"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi"
95,72,"RHQ",36,"Florence, SC",992,2,147,1.15,0.57,242,10.8,4.7,11,81.2,35,70.9,9.3,4.8
95,72,"RHQ",36,"Florence, SC",993,1,137,1.15,0.56,222,8.3,4.7,10,79.7,28,73.2,9.5,4.8
95,72,"RHQ",36,"Florence, SC",993,2,124,1.15,0.55,208,9,4.5,10,80.8,27.7,76,8.8,4.4
95,72,"RHQ",87,"Belle Mina, AL",649,1,140,1.12,0.55,188,7,4.7,9.7,82.8,32.8,68.1,9.5,4.4
95,72,"RHQ",87,"Belle Mina, AL",649,2,142,1.09,0.53,234,6.8,4.9,9.8,83,32.4,71.9,9.5,4.8
95,72,"RHQ",87,"Belle Mina, AL",689,1,123,1.11,0.53,199,7.3,5.2,10,82.8,27.3,68.5,9.3,5
95,72,"RHQ",87,"Belle Mina, AL",689,2,119,1.1,0.53,192,8.5,4.9,10,83.1,27,71,9.8,4.9
95,72,"RHQ",87,"Belle Mina, AL",731,1,165,1.15,0.57,252,6.3,4.5,9.8,83.8,31.9,70,9.8,4.2
95,72,"RHQ",87,"Belle Mina, AL",731,2,166,1.17,0.57,266,5.3,4.1,9.6,84.6,34.1,70.1,10,3.9
95,72,"RHQ",87,"Belle Mina, AL",796,1,152,1.12,0.55,250,8,4.6,10,83.7,34.9,71.2,10,4.7
95,72,"RHQ",87,"Belle Mina, AL",796,2,147,1.12,0.56,238,8,4.8,9.8,84.2,32.8,69.8,9.7,4.7
95,72,"RHQ",87,"Belle Mina, AL",978,1,0,1.17,0.57,274,6.8,0,9.8,84.3,36.5,68.3,10,4.4
95,72,"RHQ",87,"Belle Mina, AL",978,2,141,1.17,0.55,245,6.3,0,9.5,83.8,35.6,68.3,9.4,4.4
95,72,"RHQ",87,"Belle Mina, AL",979,1,148,1.15,0.57,240,8.3,4.8,9.7,83.6,32.1,69.1,9.7,4.5
95,72,"RHQ",87,"Belle Mina, AL",979,2,145,1.13,0.55,237,8.3,4.2,10,84.7,32.6,69.4,9.4,4.1
95,72,"RHQ",87,"Belle Mina, AL",980,1,138,1.12,0.55,211,7.5,4.6,9.5,83.3,29.7,67.7,9.2,4.6
95,72,"RHQ",87,"Belle Mina, AL",980,2,131,1.1,0.53,204,8.3,4.6,9.6,82.8,29.5,63.9,8.6,4.5
95,72,"RHQ",87,"Belle Mina, AL",981,1,145,1.15,0.58,221,8.5,5.1,10,84.7,32.8,68.2,9.7,5
95,72,"RHQ",87,"Belle Mina, AL",981,2,138,1.13,0.57,227,9,4.9,10,83.5,31.6,67.6,10,5
95,72,"RHQ",87,"Belle Mina, AL",982,1,140,1.12,0.56,226,9.5,4.5,10,84.1,30.9,69.1,9.7,4.5
95,72,"RHQ",87,"Belle Mina, AL",982,2,139,1.09,0.54,227,9.8,4.6,10,83.5,32.9,70.7,9.4,4.6
95,72,"RHQ",87,"Belle Mina, AL",983,1,137,1.13,0.54,221,7,4.5,9.8,83,29.8,67.5,9.6,4.2
95,72,"RHQ",87,"Belle Mina, AL",983,2,139,1.13,0.53,217,7,4.3,9.8,82.9,29.2,69.4,9.4,4.2
95,72,"RHQ",87,"Belle Mina, AL",984,1,150,1.11,0.54,241,7,4.4,9.7,82.8,32.6,66.5,9.1,4.2
95,72,"RHQ",87,"Belle Mina, AL",984,2,144,1.09,0.53,228,7.3,4.6,9.6,83,30.6,67.5,9.9,4.5
95,72,"RHQ",87,"Belle Mina, AL",985,1,157,1.17,0.56,242,8.5,4.3,9.7,84.6,33,68.1,9.7,4.2
95,72,"RHQ",87,"Belle Mina, AL",985,2,147,1.17,0.57,227,7.8,3.8,9.6,84.5,31.8,68.7,9.2,3.8
95,72,"RHQ",87,"Belle Mina, AL",986,1,126,1.13,0.55,224,8.5,4.6,10,82.7,28.9,70.4,9.7,4.7
95,72,"RHQ",87,"Belle Mina, AL",986,2,132,1.11,0.52,212,7.3,4.5,9.9,82.6,28.2,70.9,9.7,4.6
95,72,"RHQ",87,"Belle Mina, AL",987,1,127,1.1,0.54,208,7.5,4.7,9.8,83.1,27.3,69.7,9.8,4.9
95,72,"RHQ",87,"Belle Mina, AL",987,2,120,1.07,0.53,200,7.5,5,10,82.1,27.2,70.5,9.9,5.1
95,72,"RHQ",87,"Belle Mina, AL",988,1,143,1.08,0.53,226,7.3,5.2,9.9,83.5,31.6,67.6,10,5.2
95,72,"RHQ",87,"Belle Mina, AL",988,2,142,1.08,0.55,225,7.3,5.1,10,83.7,32,70.2,8.8,5
95,72,"RHQ",87,"Belle Mina, AL",989,1,132,1.12,0.53,228,7,5,9.8,82.9,28.5,68.6,10,5
95,72,"RHQ",87,"Belle Mina, AL",989,2,140,1.13,0.52,222,7,4.5,9.4,82.9,28,70.4,9.4,4.6
95,72,"RHQ",87,"Belle Mina, AL",990,1,144,1.11,0.54,245,7.3,5,10,84,33.1,68.5,9.3,5
95,72,"RHQ",87,"Belle Mina, AL",990,2,143,1.11,0.54,242,7,4.7,10,83.4,34,68.7,9.3,4.8
95,72,"RHQ",87,"Belle Mina, AL",991,1,132,1.11,0.52,222,7.8,4.7,9.8,84.1,30.4,67.3,9.3,4.7
95,72,"RHQ",87,"Belle Mina, AL",991,2,125,1.12,0.55,210,8.3,4.9,9.8,83.2,28.8,65.9,9.9,5
95,72,"RHQ",87,"Belle Mina, AL",992,1,143,1.13,0.56,234,8.8,4.8,10,83,32.3,68,10,4.7
95,72,"RHQ",87,"Belle Mina, AL",992,2,140,1.15,0.55,224,9,4.8,10,83,30.9,66.4,10,4.9
95,72,"RHQ",87,"Belle Mina, AL",993,1,130,1.13,0.53,217,8.5,4.4,9.6,81.5,28.4,68.5,10,4.4
95,72,"RHQ",87,"Belle Mina, AL",993,2,0,1.17,0.57,247,7.5,4.4,9.8,82.6,29.3,65.1,8.7,4.3
95,80,"San Joaquin",1,"Shafter, CA",578,1,126,1.06,0.51,206,8,3.8,9.9,81.6,29,75.9,7.8,3.7
95,80,"San Joaquin",1,"Shafter, CA",578,2,126,1.06,0.5,218,8.5,3.9,10,80.5,29.1,77.8,7.6,3.7
95,80,"San Joaquin",1,"Shafter, CA",649,1,118,1.03,0.5,204,6.8,4.2,8.9,80.3,26.9,78.2,8,4.1
95,80,"San Joaquin",1,"Shafter, CA",649,2,124,1.04,0.5,207,6.5,4.3,9.8,81.6,30,76.7,8.5,4.3
95,80,"San Joaquin",1,"Shafter, CA",689,1,105,1.09,0.51,175,7.5,4.2,9.8,80.4,25.3,75.3,7.4,4.2
95,80,"San Joaquin",1,"Shafter, CA",689,2,104,1.1,0.51,164,7.8,4.2,9.7,80.9,25.1,77.8,7.8,4.1
95,80,"San Joaquin",1,"Shafter, CA",731,1,137,1.11,0.54,230,6.8,3.2,8.6,80.1,29.2,76.5,8.3,3.1
95,80,"San Joaquin",1,"Shafter, CA",731,2,133,1.11,0.54,224,7,3.8,9.4,80.8,30.7,76.7,8.8,3.7
95,80,"San Joaquin",1,"Shafter, CA",773,1,144,1.11,0.54,220,7,3.7,9,82.2,31.8,78,8,3.5
95,80,"San Joaquin",1,"Shafter, CA",773,2,146,1.12,0.53,231,7,3.6,9,82.5,31.4,78,8.1,3.4
95,80,"San Joaquin",1,"Shafter, CA",943,1,166,1.15,0.55,262,7,3.8,9.6,82.7,36.3,76.8,7.6,3.7
95,80,"San Joaquin",1,"Shafter, CA",943,2,157,1.15,0.56,256,7,3.6,9.7,82.7,37.2,77.9,7.6,3.5
95,80,"San Joaquin",1,"Shafter, CA",944,1,160,1.15,0.56,258,7,3.2,9.6,83.3,33.3,75.3,8.1,3.1
95,80,"San Joaquin",1,"Shafter, CA",944,2,162,1.15,0.57,245,7,3.4,9.5,82.9,34.4,75.3,7.7,3.4
95,80,"San Joaquin",1,"Shafter, CA",947,1,146,1.13,0.57,232,7,4.1,9.6,82.3,32.5,74.4,8.7,4
95,80,"San Joaquin",1,"Shafter, CA",947,2,144,1.13,0.56,235,6.5,4.3,9.7,82.9,33.1,76.4,8.5,4.1
95,80,"San Joaquin",1,"Shafter, CA",949,1,143,1.11,0.52,226,7,3.2,8.7,79.6,29.1,77.1,8.3,3
95,80,"San Joaquin",1,"Shafter, CA",949,2,141,1.1,0.52,222,6.5,4,9.2,82.3,32.2,76.9,8.2,3.8
95,80,"San Joaquin",1,"Shafter, CA",950,1,156,1.09,0.55,254,7.3,3.3,9.8,82.4,33.7,76.5,8.2,3
95,80,"San Joaquin",1,"Shafter, CA",950,2,161,1.1,0.53,258,7.3,3.5,9.8,82.7,34,77.6,8.4,3.4
95,80,"San Joaquin",1,"Shafter, CA",994,1,154,1.15,0.55,226,8,3.6,10,82,33.4,76.7,8.6,3.5
95,80,"San Joaquin",1,"Shafter, CA",994,2,156,1.15,0.57,232,7.8,3.8,9.8,81.6,32.6,77.5,8.1,3.6
95,80,"San Joaquin",1,"Shafter, CA",995,1,160,1.13,0.55,250,7,3.7,9.8,81.7,33.4,75.9,8.6,3.6
95,80,"San Joaquin",1,"Shafter, CA",995,2,166,1.16,0.55,251,7,3.8,9.8,82.9,35.1,76.3,8.5,3.6
95,80,"San Joaquin",1,"Shafter, CA",996,1,154,1.15,0.55,242,7,3.6,9.5,82.5,34.2,77.8,8.5,3.5
95,80,"San Joaquin",1,"Shafter, CA",996,2,156,1.14,0.55,240,7,3.7,9.8,82.1,33.9,77.1,8.6,3.6
95,80,"San Joaquin",1,"Shafter, CA",997,1,170,1.19,0.56,255,6.8,3.8,9.7,83.4,35.1,76.5,8.3,3.6
95,80,"San Joaquin",1,"Shafter, CA",997,2,166,1.19,0.57,244,7,3.6,9.6,82.4,34.6,78.3,8.5,3.3
95,80,"San Joaquin",1,"Shafter, CA",998,1,140,1.09,0.54,216,6.5,3.6,9,81.4,31.1,77,8.4,3.8
95,80,"San Joaquin",1,"Shafter, CA",998,2,147,1.09,0.52,224,6.5,3.8,9.2,81.1,32.4,77.1,8.5,3.8
95,80,"San Joaquin",1,"Shafter, CA",999,1,142,1.13,0.56,246,6,4.2,9.4,81.1,32.7,77.4,8.3,4.1
95,80,"San Joaquin",1,"Shafter, CA",999,2,144,1.14,0.55,231,6,4.6,9.7,82.6,33.2,77.4,8.4,4.4
95,80,"San Joaquin",1,"Shafter, CA",1000,1,159,1.15,0.56,226,6.8,3.6,9,82.1,32.9,76.2,8.3,3.6
95,80,"San Joaquin",1,"Shafter, CA",1000,2,156,1.15,0.56,248,6.5,4,9.2,81.5,33.4,77.5,8.2,3.8
95,80,"San Joaquin",1,"Shafter, CA",1001,1,146,1.11,0.53,227,7,3.6,9,81,31.7,78,8,3.4
95,80,"San Joaquin",1,"Shafter, CA",1001,2,148,1.11,0.54,214,7.3,3.9,9.4,82,32.1,76.5,8.1,3.7
95,80,"San Joaquin",1,"Shafter, CA",1002,1,156,1.11,0.56,228,6.8,4.3,9.3,82.3,33.6,73.5,8.9,4
95,80,"San Joaquin",1,"Shafter, CA",1002,2,153,1.11,0.54,237,6.3,3.9,9.2,82.6,32.7,74.1,8.5,3.9
95,80,"San Joaquin",132,"W Side Field Station, CA",578,1,134,1.13,0.57,218,9.3,4.4,10,82.9,30.2,79,8,4.3
95,80,"San Joaquin",132,"W Side Field Station, CA",578,2,138,1.11,0.54,202,9.3,4.1,10,82.4,28.9,78.8,7.9,4
95,80,"San Joaquin",132,"W Side Field Station, CA",649,1,132,1.11,0.52,211,7.3,4.3,9.8,82.7,31.2,77.5,8.3,4.1
95,80,"San Joaquin",132,"W Side Field Station, CA",649,2,138,1.13,0.54,212,7.5,4.3,9.8,82.2,31.4,77.3,8.4,4
95,80,"San Joaquin",132,"W Side Field Station, CA",689,1,119,1.12,0.51,175,8.8,3.8,9.7,81.6,26.9,76,7.2,3.7
95,80,"San Joaquin",132,"W Side Field Station, CA",689,2,121,1.13,0.52,179,8.5,4,10,81.3,27.5,79.1,8.2,3.7
95,80,"San Joaquin",132,"W Side Field Station, CA",731,1,142,1.17,0.55,224,5.8,4.5,9.3,81.4,32.3,75.5,8.7,4.3
95,80,"San Joaquin",132,"W Side Field Station, CA",731,2,158,1.17,0.55,219,7,3.8,9.8,82.6,34.4,77.5,8.4,3.6
95,80,"San Joaquin",132,"W Side Field Station, CA",773,1,148,1.15,0.56,217,7,4.2,9.1,81.7,33.1,76.7,8.5,4.1
95,80,"San Joaquin",132,"W Side Field Station, CA",773,2,150,1.15,0.55,232,7.8,4.4,9.5,82.6,33.1,77.9,8.9,4.2
95,80,"San Joaquin",132,"W Side Field Station, CA",943,1,167,1.19,0.6,268,6.5,4.5,9.9,83.3,36.2,75.2,8.5,4.4
95,80,"San Joaquin",132,"W Side Field Station, CA",943,2,164,1.19,0.6,255,6.5,4.4,9.9,84,37.2,76,8.7,4.3
95,80,"San Joaquin",132,"W Side Field Station, CA",944,1,170,1.19,0.6,257,6.5,4.2,10,84.2,33.1,76.3,8.6,4
95,80,"San Joaquin",132,"W Side Field Station, CA",944,2,170,1.19,0.62,248,7,4.2,9.7,83.6,34.4,76,8.7,4.1
95,80,"San Joaquin",132,"W Side Field Station, CA",947,1,154,1.17,0.59,225,6.8,4.7,9.7,84,33.3,74.8,9,4.6
95,80,"San Joaquin",132,"W Side Field Station, CA",947,2,155,1.17,0.59,227,6.5,4.6,9.7,83.9,33.4,76,9,4.5
95,80,"San Joaquin",132,"W Side Field Station, CA",949,1,152,1.19,0.57,224,6.5,4.2,9.8,83.6,31.6,78.3,8.8,4
95,80,"San Joaquin",132,"W Side Field Station, CA",949,2,148,1.19,0.57,243,7,4.2,9.8,82.2,32.9,73.4,8.6,3.9
95,80,"San Joaquin",132,"W Side Field Station, CA",950,1,168,1.19,0.61,256,7.5,4.3,9.8,83.2,34.2,76.7,8.5,4.2
95,80,"San Joaquin",132,"W Side Field Station, CA",950,2,172,1.19,0.6,275,6.5,4.3,9.6,83.7,35.4,75.4,8.7,4.2
95,80,"San Joaquin",132,"W Side Field Station, CA",994,1,151,1.15,0.57,237,9,4.4,10,83.6,34,76.4,8.8,4.3
95,80,"San Joaquin",132,"W Side Field Station, CA",994,2,159,1.15,0.57,234,9,4.3,9.8,83.4,33.4,76.2,8.7,4.1
95,80,"San Joaquin",132,"W Side Field Station, CA",995,1,163,1.17,0.6,270,6.5,4.4,9.8,84.6,36.1,75,9.2,4.4
95,80,"San Joaquin",132,"W Side Field Station, CA",995,2,156,1.18,0.6,262,7,4.5,10,83.9,36.2,76.1,9.2,4.3
95,80,"San Joaquin",132,"W Side Field Station, CA",996,1,154,1.19,0.6,246,7,4.4,9.7,83.9,33.6,76.7,9.1,4.4
95,80,"San Joaquin",132,"W Side Field Station, CA",996,2,158,1.19,0.6,253,7,4.3,9.6,84.2,35.4,75.6,9.3,4.1
95,80,"San Joaquin",132,"W Side Field Station, CA",997,1,163,1.19,0.57,252,6.5,4.2,9.5,83.1,35.4,76.5,9.2,4.3
95,80,"San Joaquin",132,"W Side Field Station, CA",997,2,173,1.21,0.61,248,6.8,4.2,9.6,85.1,36.3,74.9,9.1,4.1
95,80,"San Joaquin",132,"W Side Field Station, CA",998,1,154,1.15,0.55,251,6.3,4.4,9.4,83.1,34.2,76.4,8.7,4.3
95,80,"San Joaquin",132,"W Side Field Station, CA",998,2,151,1.15,0.57,252,5.8,4.5,9.5,83.1,34.6,76.2,8.9,4.4
95,80,"San Joaquin",132,"W Side Field Station, CA",999,1,153,1.19,0.59,251,5.5,4.6,9.6,83.1,33.3,77,8.8,4.6
95,80,"San Joaquin",132,"W Side Field Station, CA",999,2,151,1.18,0.58,239,6,4.8,9.9,82.8,33.6,73.2,8.6,4.4
95,80,"San Joaquin",132,"W Side Field Station, CA",1000,1,163,1.19,0.59,245,6.5,4.2,9.7,83.2,33.7,76.7,8.7,4.2
95,80,"San Joaquin",132,"W Side Field Station, CA",1000,2,166,1.19,0.59,259,6.5,4.4,9.6,83.3,35,77.4,9.2,4.3
95,80,"San Joaquin",132,"W Side Field Station, CA",1001,1,155,1.15,0.55,237,6.8,4.3,9.8,83.4,32.9,76.3,8.8,4.1
95,80,"San Joaquin",132,"W Side Field Station, CA",1001,2,151,1.15,0.55,245,6.5,4.2,9.7,83.4,33.7,76.8,8.8,4.1
95,80,"San Joaquin",132,"W Side Field Station, CA",1002,1,151,1.15,0.57,236,6.5,4.5,9.7,84,33.8,75.6,9,4.2
95,80,"San Joaquin",132,"W Side Field Station, CA",1002,2,154,1.17,0.58,241,6.3,4.9,9.4,83.7,34.7,74.1,9.1,4.9
95,160,"BLA",180,"Dallas, TX",578,1,130,1,0.51,221,8,4.9,10,81.2,30.1,68.1,7.2,5
95,160,"BLA",180,"Dallas, TX",578,3,137,1.01,0.53,224,7,4.5,10,81.9,31.9,68.7,7.5,4.6
95,160,"BLA",180,"Dallas, TX",649,1,124,1.06,0.5,204,6,4.5,9.2,79.4,29,68.2,7.5,4.7
95,160,"BLA",180,"Dallas, TX",649,3,145,1.06,0.52,221,6.3,4,9.4,80.1,31.1,69.5,7.8,4.1
95,160,"BLA",180,"Dallas, TX",689,1,115,1.07,0.53,175,7,5,10,81,26.4,68.9,7.5,4.8
95,160,"BLA",180,"Dallas, TX",689,3,119,1.08,0.53,192,7,4.7,9.6,81.5,26.1,68.9,7.9,4.5
95,160,"BLA",180,"Dallas, TX",697,1,119,1.08,0.5,186,5.8,4.9,8.7,79.1,24.3,67.9,8.4,4.4
95,160,"BLA",180,"Dallas, TX",697,3,117,1.07,0.5,173,6,4.4,8.7,80.1,24.3,65.3,8,4.4
95,160,"BLA",180,"Dallas, TX",731,1,150,1.13,0.57,242,5,4.4,9.4,81.8,32.5,67,7.8,4.1
95,160,"BLA",180,"Dallas, TX",731,3,156,1.13,0.57,232,5.3,4.5,9.6,81.3,31.9,68.6,8.4,4.4
95,160,"BLA",180,"Dallas, TX",815,1,118,1.07,0.54,192,6.3,4.5,8.9,80.9,27.6,70,7.8,4.4
95,160,"BLA",180,"Dallas, TX",815,3,126,1.06,0.51,208,6,4.5,8.7,79.8,26.4,69.6,7.7,4.5
95,160,"BLA",181,"Thrall, TX",578,1,145,1.02,0.53,226,7,4.7,10,81.4,32,68.4,7.8,4.6
95,160,"BLA",181,"Thrall, TX",578,3,133,1,0.51,216,7.3,4.2,10,81.3,30.7,68.4,8,4
95,160,"BLA",181,"Thrall, TX",649,1,134,1.04,0.52,212,6.5,5.2,9.4,80,30.7,68.1,9,5.1
95,160,"BLA",181,"Thrall, TX",649,3,138,1.01,0.52,216,5,5.4,9.4,80.7,31.2,69.2,8.1,5.2
95,160,"BLA",181,"Thrall, TX",689,1,125,1.07,0.53,195,6.8,5.1,9.4,81.3,25.2,69.3,8,5.3
95,160,"BLA",181,"Thrall, TX",689,3,117,1.06,0.54,191,6.8,5,9.2,81.4,24.7,66.2,7.4,5
95,160,"BLA",181,"Thrall, TX",697,1,122,1.06,0.53,177,6,4.8,8.7,80.3,24.8,65.2,7.7,4.8
95,160,"BLA",181,"Thrall, TX",697,3,123,1.06,0.53,179,6.3,4.6,8.7,80.6,24.3,63.1,7.7,4.6
95,160,"BLA",181,"Thrall, TX",731,1,157,1.08,0.53,233,5,4.5,9.6,80.8,32.3,63.9,7.7,4.6
95,160,"BLA",181,"Thrall, TX",731,3,149,1.09,0.54,246,5,4.4,9.6,81.8,34.3,67.5,8.6,4.5
95,160,"BLA",181,"Thrall, TX",815,1,130,1.01,0.5,192,6.3,4,8.1,80.7,27,68.7,7.6,3.8
95,160,"BLA",181,"Thrall, TX",815,3,129,1.02,0.51,182,5.3,4,8.3,80.4,25.2,67.9,7.5,3.8
95,170,"ARI",6,"Safford, AZ",578,2,126,1.07,0.54,208,9,4.6,10,82.7,29.1,75.5,8.4,4.6
95,170,"ARI",6,"Safford, AZ",578,4,126,1.07,0.53,202,9.3,4.5,10,82.2,30.4,75.1,8.2,4.6
95,170,"ARI",6,"Safford, AZ",649,2,124,1.12,0.52,213,7,4.7,10,81.5,30.5,74.6,8.6,4.6
95,170,"ARI",6,"Safford, AZ",649,4,128,1.13,0.52,212,7.3,4.2,10,81.8,31.3,75.9,8.5,4.2
95,170,"ARI",6,"Safford, AZ",689,2,119,1.15,0.54,192,9,4.3,10,81.4,27.1,75.1,8,4.2
95,170,"ARI",6,"Safford, AZ",689,4,118,1.15,0.55,180,9,4.4,10,81.3,25.1,75.4,8.2,4.5
95,170,"ARI",6,"Safford, AZ",714,2,135,1.15,0.53,209,7.3,4,9.8,82.7,30.1,74.6,8.5,4.1
95,170,"ARI",6,"Safford, AZ",714,4,126,1.11,0.52,186,7,4.3,9.2,81.9,28.3,74.9,9.1,4.2
95,170,"ARI",6,"Safford, AZ",731,2,142,1.16,0.52,219,7,4.2,9.6,82,32.1,74.1,9,4
95,170,"ARI",6,"Safford, AZ",731,4,143,1.18,0.55,226,7,4,9.8,82.9,33.6,73.8,8.5,3.9
95,170,"ARI",6,"Safford, AZ",741,2,147,1.17,0.54,212,7,3.8,10,82.7,32.6,76.1,8.4,3.8
95,170,"ARI",6,"Safford, AZ",741,4,139,1.12,0.51,216,8,3.7,10,82,31.3,75.7,8.5,3.7
95,170,"ARI",6,"Safford, AZ",834,2,140,1.15,0.52,225,7.5,4.1,9.9,82.3,31,76,8.8,4.2
95,170,"ARI",6,"Safford, AZ",834,4,144,1.15,0.53,243,7.3,3.6,9.8,81.7,31.2,76.4,8.4,3.6
95,170,"ARI",6,"Safford, AZ",849,2,138,1.12,0.52,214,6.8,4.3,9.9,82.1,31.7,75,8.4,4.2
95,170,"ARI",6,"Safford, AZ",849,4,131,1.12,0.53,218,6.5,4.3,9.8,81.2,30.5,76.8,8.4,4.1
95,170,"ARI",6,"Safford, AZ",865,2,142,1.16,0.53,219,7.5,3.9,9.8,81.7,30.5,76.3,8.6,3.9
95,170,"ARI",6,"Safford, AZ",865,4,134,1.15,0.53,213,8,3.7,9.8,80.2,29.1,77,8.8,3.6
95,170,"ARI",6,"Safford, AZ",875,2,145,1.19,0.55,230,6.5,4.3,10,81.4,31.6,76.1,8.1,4.3
95,170,"ARI",6,"Safford, AZ",875,4,144,1.19,0.56,235,6.5,4.2,9.9,81.8,32.6,75.7,8.4,4.2
95,170,"ARI",6,"Safford, AZ",882,2,125,1.12,0.54,216,6.5,4.1,9.9,81.5,31.9,75.1,8.3,4.2
95,170,"ARI",6,"Safford, AZ",882,4,112,1.12,0.53,212,6.8,4.3,9.8,81.8,29.9,77.5,8.5,4.3
95,170,"ARI",6,"Safford, AZ",893,2,125,1.09,0.5,206,8,4.3,10,81.7,29.7,74.7,9.5,4.2
95,170,"ARI",6,"Safford, AZ",893,4,126,1.12,0.5,199,8,4.4,10,81.4,29.3,74.3,9.3,4.4
95,170,"ARI",6,"Safford, AZ",915,2,126,1.1,0.51,210,8,4.7,10,81.5,28.9,74.7,8.8,4.7
95,170,"ARI",6,"Safford, AZ",915,4,137,1.15,0.57,234,8.5,4.3,10,82.3,31.9,73.3,8,4.2
95,170,"ARI",6,"Safford, AZ",919,2,110,1.07,0.48,187,7.5,4.8,10,78.7,26.2,76.2,8.7,4.7
95,170,"ARI",6,"Safford, AZ",919,4,116,1.08,0.49,189,7.5,4.3,10,80.5,29.1,77.2,8,4.2
95,170,"ARI",6,"Safford, AZ",935,2,127,1.14,0.51,212,7,4.4,9.8,81.1,28.5,75.6,8.4,4.5
95,170,"ARI",6,"Safford, AZ",935,4,143,1.17,0.55,212,7.5,3.9,9.8,82.6,31.7,75.9,8.4,3.9
95,170,"ARI",6,"Safford, AZ",966,2,120,1.15,0.57,188,8,4.5,10,83.7,27.4,76.6,8.6,4.5
95,170,"ARI",6,"Safford, AZ",966,4,128,1.15,0.55,204,7,4.3,9.8,82.2,30.1,75.9,8.9,4.1
95,170,"ARI",6,"Safford, AZ",968,2,120,1.14,0.54,181,8.5,4.5,10,82.9,27,76.4,8.2,4.3
95,170,"ARI",6,"Safford, AZ",968,4,135,1.15,0.55,196,7.3,4,9.9,82.4,31.2,76.5,8.7,4.1
95,170,"ARI",6,"Safford, AZ",1004,2,130,1.17,0.54,203,7,4,9.8,82.2,31.2,74.3,8.6,3.9
95,170,"ARI",6,"Safford, AZ",1004,4,117,1.12,0.56,186,7.5,4.5,10,82.7,28,75.1,8.8,4.4
95,170,"ARI",6,"Safford, AZ",1007,2,153,1.17,0.57,242,7.5,3.9,10,83.7,31.4,76.8,8.4,3.8
95,170,"ARI",6,"Safford, AZ",1007,4,162,1.17,0.57,245,7,3.5,10,84.5,32.6,74.5,8.2,3.5
95,170,"ARI",6,"Safford, AZ",1008,2,152,1.13,0.54,250,6.5,4.4,9.9,82.6,34.9,76.5,8.6,4.3
95,170,"ARI",6,"Safford, AZ",1008,4,156,1.15,0.55,253,6.8,4.2,10,82.7,37,74.9,8.3,4
95,170,"ARI",182,"Maricopa, AZ",578,2,131,1.09,0.54,232,7.5,4.6,9.9,83.6,32.7,71.6,7.5,4.4
95,170,"ARI",182,"Maricopa, AZ",578,4,118,1.08,0.52,226,8.5,4.8,10,82.3,32.5,73.2,7.6,4.8
95,170,"ARI",182,"Maricopa, AZ",649,2,136,1.17,0.57,237,7,4.8,9.4,83.1,34.1,73.7,8.2,4.7
95,170,"ARI",182,"Maricopa, AZ",649,4,124,1.15,0.55,230,6.8,4.9,9.9,82.1,32.2,74.5,7.8,4.9
95,170,"ARI",182,"Maricopa, AZ",689,2,111,1.11,0.53,189,8.5,4.9,9.7,81.8,24.6,75.7,8,4.9
95,170,"ARI",182,"Maricopa, AZ",689,4,93,1.11,0.51,191,8.3,4.8,9.6,81.5,25.7,76.7,7.7,4.7
95,170,"ARI",182,"Maricopa, AZ",731,2,154,1.17,0.56,230,6.5,4,9.7,83.3,34.1,70.9,8,3.8
95,170,"ARI",182,"Maricopa, AZ",731,4,138,1.15,0.55,239,6.5,4.4,9.5,81.4,30.7,72.5,8.1,4.3
95,170,"ARI",182,"Maricopa, AZ",828,2,112,1.13,0.54,205,7.3,4.8,9.9,82.3,27.9,75.6,8,4.6
95,170,"ARI",182,"Maricopa, AZ",828,4,110,1.13,0.53,186,7.5,4.7,9.6,80.9,26.3,75.2,7.9,4.7
95,170,"ARI",182,"Maricopa, AZ",857,2,122,1.14,0.53,206,7.8,4.8,9.9,81.9,30.1,76.1,8,5
95,170,"ARI",182,"Maricopa, AZ",857,4,112,1.14,0.53,219,6.5,5.2,10,81.8,28.2,74.8,7.9,5.2
95,170,"ARI",182,"Maricopa, AZ",865,2,141,1.17,0.54,218,7,4.1,9.6,81.7,33.4,74.9,8.3,4.2
95,170,"ARI",182,"Maricopa, AZ",865,4,141,1.16,0.55,221,6.8,4.5,9.7,82.6,32,75.6,8.4,4.5
95,170,"ARI",182,"Maricopa, AZ",882,2,132,1.15,0.55,214,7,4.5,9.8,82.7,29.6,73.7,7.8,4.5
95,170,"ARI",182,"Maricopa, AZ",882,4,137,1.14,0.55,213,7,4.6,9.7,82.4,30.9,75.8,8.1,4.6
95,170,"ARI",182,"Maricopa, AZ",893,2,117,1.13,0.53,207,7.3,4.8,9.9,82.2,30.1,74.2,9.2,4.7
95,170,"ARI",182,"Maricopa, AZ",893,4,129,1.17,0.57,214,7.3,4.4,9.9,83.4,31.3,72,8.7,4.3
95,170,"ARI",182,"Maricopa, AZ",915,2,144,1.15,0.56,242,7,4.7,9.9,83.5,31.9,72.8,8.5,5
95,170,"ARI",182,"Maricopa, AZ",915,4,140,1.15,0.55,230,7.3,4.8,10,83,30.6,73.9,9.3,4.8
95,170,"ARI",182,"Maricopa, AZ",930,2,130,1.15,0.55,217,5.8,4.7,9.5,83.2,32.5,71.9,8,4.6
95,170,"ARI",182,"Maricopa, AZ",930,4,128,1.17,0.57,224,6,4.7,9.6,82.7,31,74.2,8.2,4.8
