"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","d","mic_st","e1","t1","x50_sl","x25_sl","yt"
"26","9",10,30,"CEN",19,"Beeville, TX",1166,"phy72",1,"1.2","83.1","32","6.8","4.7","68","7.4","4.8",6.5,25.5,0.58,"1.1000000000000001",130
"26","10",10,30,"CEN",19,"Beeville, TX",1166,"phy72",3,"1.2","82.7","32","6.7","4.3","64","7.6","4.5",5.8,24.5,0.58,"1.1000000000000001",127
"26","1",10,30,"CEN",19,"Beeville, TX",1270,"dp555bgrr",1,"1","80.099999999999994","28","5.9","4.9000000000000004","70","7.2","5",6.5,19.5,0.49,"1",92
"26","2",10,30,"CEN",19,"Beeville, TX",1270,"dp555bgrr",3,"1.1000000000000001","81.8","29","5.7","4.4000000000000004","68","6.4","4.7",5.3,19.5,0.53,"1",95
"26","17",10,30,"CEN",19,"Beeville, TX",1313,"phy485wrf",1,"1.1000000000000001","83","29","7.4","4.5999999999999996","62","7.6","4.5999999999999996",7,21.5,0.57,"1.05",99
"26","18",10,30,"CEN",19,"Beeville, TX",1313,"phy485wrf",3,"1.1000000000000001","83.2","31","7.6","4.5","59","6.5","4.5999999999999996",6.8,21.5,0.6,"1.1000000000000001",94
"26","3",10,30,"CEN",19,"Beeville, TX",1323,"stv4554b2rf",1,"1.1000000000000001","80.900000000000006","30","7.9","5","66","7.5","5",9.5,22.5,0.6,"1.05",105
"26","4",10,30,"CEN",19,"Beeville, TX",1323,"stv4554b2rf",3,"1.1000000000000001","81.900000000000006","30","7.6","4.4000000000000004","65","7.3","4.5",9.5,22,0.57,"1",93
"26","11",10,30,"CEN",19,"Beeville, TX",1324,"stv5327b2rf",1,"1.1000000000000001","81.7","30","7.4","4.7","61","7.2","4.7",7.5,22,0.57,"1.1000000000000001",97
"26","12",10,30,"CEN",19,"Beeville, TX",1324,"stv5327b2rf",3,"1.1000000000000001","83.6","29","6.8","4.4000000000000004","66","7.4","4.5999999999999996",6.8,22,0.57,"1.1000000000000001",97
"26","5",10,30,"CEN",19,"Beeville, TX",1326,"phy375wrf",1,"1.1000000000000001","81.8","28","6.7","5","58","6.2","5",5.5,19.5,0.56,"1",97
"26","6",10,30,"CEN",19,"Beeville, TX",1326,"phy375wrf",3,"1.1000000000000001","81.400000000000006","28","6.7","4.5","62","6.7","4.8",5.5,9.5,0.55,"1",96
"26","7",10,30,"CEN",19,"Beeville, TX",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","8",10,30,"CEN",19,"Beeville, TX",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","13",10,30,"CEN",19,"Beeville, TX",1346,"fm835llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","14",10,30,"CEN",19,"Beeville, TX",1346,"fm835llb4",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","19",10,30,"CEN",19,"Beeville, TX",1347,"am1532b2f",1,"1.1000000000000001","83.7","28","6.7","4.7","63","6.2","4.7",7,19,0.55,"1.1000000000000001",90
"26","20",10,30,"CEN",19,"Beeville, TX",1347,"am1532b2f",3,"1.1000000000000001","82.4","27","6.7","4.4000000000000004","66","6.7","4.5",6.8,18.5,0.57,"1.1000000000000001",85
"26","15",10,30,"CEN",19,"Beeville, TX",1367,"dp141b2f",1,"1.1000000000000001","83.6","29","7.1","4.5999999999999996","67","7.4","4.5",7.3,22,0.59,"1.1000000000000001",109
"26","16",10,30,"CEN",19,"Beeville, TX",1367,"dp141b2f",3,"1.1000000000000001","83.4","31","7.1","4.9000000000000004","64","7.2","5",6.5,11.5,0.59,"1.1000000000000001",106
"26","29",10,30,"CEN",21,"Weslago, TX",1166,"phy72",1,"1.2","83.3","32","7.1","5","72","10","5",6,22.5,0.6,"1.1000000000000001",127
"26","30",10,30,"CEN",21,"Weslago, TX",1166,"phy72",3,"1.2","84.9","34","7.4","4.9000000000000004","72","9.1","5.0999999999999996",5.5,23.5,0.6,"1.1000000000000001",128
"26","21",10,30,"CEN",21,"Weslago, TX",1270,"dp555bgrr",1,"1.1000000000000001","81.900000000000006","30","6.1","4.5999999999999996","76","7.8","4.8",5.5,21.5,0.56,"1.05",97
"26","22",10,30,"CEN",21,"Weslago, TX",1270,"dp555bgrr",3,"1.1000000000000001","81.400000000000006","28","6.4","5.2","76","7.5","5.2",5.8,20.5,0.55,"1",101
"26","37",10,30,"CEN",21,"Weslago, TX",1313,"phy485wrf",1,"1.1000000000000001","83.5","30","8.1","5","74","8.8000000000000007","5",8.5,21.5,0.59,"1.05",100
"26","38",10,30,"CEN",21,"Weslago, TX",1313,"phy485wrf",3,"1.1000000000000001","83.2","31","7.8","5.0999999999999996","72","8.4","5.0999999999999996",7.3,21,0.61,"1.1000000000000001",98
"26","23",10,30,"CEN",21,"Weslago, TX",1323,"stv4554b2rf",1,"1.2","83.2","29","7.9","5","75","9.4","5",7.3,21.5,0.63,"1.1000000000000001",85
"26","24",10,30,"CEN",21,"Weslago, TX",1323,"stv4554b2rf",3,"1.1000000000000001","84","29","7.9","5.0999999999999996","75","9.4","5.2",8,22,0.59,"1.1000000000000001",101
"26","31",10,30,"CEN",21,"Weslago, TX",1324,"stv5327b2rf",1,"1.1000000000000001","83.8","31","7.4","4.7","74","8.8000000000000007","4.9000000000000004",7,22,0.61,"1.1000000000000001",113
"26","32",10,30,"CEN",21,"Weslago, TX",1324,"stv5327b2rf",3,"1.1000000000000001","83.6","30","7.1","4.9000000000000004","75","9.5","5",6.8,23,0.61,"1.1000000000000001",110
"26","25",10,30,"CEN",21,"Weslago, TX",1326,"phy375wrf",1,"1.1000000000000001","82.8","29","7","4.7","77","8.1999999999999993","4.7",6.5,20.5,0.56,"1.1000000000000001",96
"26","26",10,30,"CEN",21,"Weslago, TX",1326,"phy375wrf",3,"1.1000000000000001","82.3","29","7","4.3","77","8.6","4.4000000000000004",7,21,0.59,"1.1000000000000001",110
"26","27",10,30,"CEN",21,"Weslago, TX",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","28",10,30,"CEN",21,"Weslago, TX",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",21,"Weslago, TX",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","33",10,30,"CEN",21,"Weslago, TX",1346,"fm835llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",21,"Weslago, TX",1346,"fm835llb3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","34",10,30,"CEN",21,"Weslago, TX",1346,"fm835llb4",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",21,"Weslago, TX",1346,"fm835llb5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","39",10,30,"CEN",21,"Weslago, TX",1347,"am1532b2f",1,"1.2","84.5","30","7.3","4.7","77",".","4.8",7.8,11,0.59,"1.1000000000000001",102
"26","40",10,30,"CEN",21,"Weslago, TX",1347,"am1532b2f",3,NA,NA,NA,NA,NA,NA,NA,"4.8",7.5,10.5,0.61,"1.1000000000000001",106
"26","35",10,30,"CEN",21,"Weslago, TX",1367,"dp141b2f",1,"1.1000000000000001","83.6","33","8.1","5.0999999999999996","74","9.1","5.2",8.5,24.5,0.6,"1.1000000000000001",118
"26","36",10,30,"CEN",21,"Weslago, TX",1367,"dp141b2f",3,"1.2","84.1","33","7.8","5.0999999999999996","70","9.1","5.2",9,13.5,0.61,"1.1000000000000001",116
".",".",10,30,"CEN",21,"Weslago, TX",1367,"dp141b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,30,"CEN",23,"Bossier City",1166,"phy72",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1166,"phy72",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1166,"phy72",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1166,"phy72",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,30,"CEN",23,"Bossier City",1270,"dp555bgrr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,30,"CEN",23,"Bossier City",1270,"dp555bgrr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1270,"dp555bgrr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1270,"dp555bgrr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1313,"phy485wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1313,"phy485wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1313,"phy485wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1313,"phy485wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,30,"CEN",23,"Bossier City",1323,"stv4554b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,30,"CEN",23,"Bossier City",1323,"stv4554b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1323,"stv4554b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1323,"stv4554b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1324,"stv5327b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1324,"stv5327b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1324,"stv5327b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1324,"stv5327b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,30,"CEN",23,"Bossier City",1326,"phy375wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,30,"CEN",23,"Bossier City",1326,"phy375wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1326,"phy375wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1326,"phy375wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,30,"CEN",23,"Bossier City",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,30,"CEN",23,"Bossier City",1344,"fm9058f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1346,"fm835llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1346,"fm835llb3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1346,"fm835llb4",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1346,"fm835llb5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1347,"am1532b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-4",10,30,"CEN",23,"Bossier City",1347,"am1532b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1347,"am1532b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1347,"am1532b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1367,"dp141b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-3",10,30,"CEN",23,"Bossier City",1367,"dp141b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1367,"dp141b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",23,"Bossier City",1367,"dp141b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","49",10,30,"CEN",72,"Beeville, TX",1166,"phy72",1,"1.1000000000000001","83.7","35","7.6","4.8","70","8.6999999999999993","4.8",7.5,23.5,0.6,"1.1000000000000001",102
"26","50",10,30,"CEN",72,"Beeville, TX",1166,"phy72",3,"1.1000000000000001","82","34","7.4","4.9000000000000004","70","9.4","5",7.5,23.5,0.6,"1.1000000000000001",100
"26","41",10,30,"CEN",72,"Beeville, TX",1270,"dp555bgrr",1,"1","79.400000000000006","29","6.8","5.4","75","7.2","5.4",6,21,0.56,"1",103
"26","42",10,30,"CEN",72,"Beeville, TX",1270,"dp555bgrr",3,"1.1000000000000001","81.8","28","6.5","4.8","74","6.6","4.9000000000000004",5.8,20.5,0.55,"1",99
"26","57",10,30,"CEN",72,"Beeville, TX",1313,"phy485wrf",1,"1.1000000000000001","83","32","8.1999999999999993","5","72","8.5","5",9,12,0.6,"1",102
"26","58",10,30,"CEN",72,"Beeville, TX",1313,"phy485wrf",3,"1","82.5","32","8.6","5.3","71","7.8","5.2",9.3,21.5,0.59,"1",83
"26","43",10,30,"CEN",72,"Beeville, TX",1323,"stv4554b2rf",1,"1.1000000000000001","82.6","29","8.1","5.4","74","8.6999999999999993","5.5",9.5,11,0.6,"1.1000000000000001",86
"26","44",10,30,"CEN",72,"Beeville, TX",1323,"stv4554b2rf",3,"1.1000000000000001","83.5","32","8.5","5.4","73","8.3000000000000007","5.4",9,11.5,0.61,"1.1000000000000001",89
"26","51",10,30,"CEN",72,"Beeville, TX",1324,"stv5327b2rf",1,"1.1000000000000001","82.3","30","7.4","4.8","70","6.6","4.8",7.3,22.5,0.55,"1",95
"26","52",10,30,"CEN",72,"Beeville, TX",1324,"stv5327b2rf",3,"1.1000000000000001","81.2","31","8.1","4.8","68","9.6","4.9000000000000004",7.8,21.5,0.57,"1",91
"26","45",10,30,"CEN",72,"Beeville, TX",1326,"phy375wrf",1,"1.1000000000000001","82.5","29","7.1","5.0999999999999996","72","7.5","5.0999999999999996",6.8,10,0.55,"1",96
"26","46",10,30,"CEN",72,"Beeville, TX",1326,"phy375wrf",3,"1.1000000000000001","82.3","31","7.8","5","74","7.8","5",6.5,19.5,0.57,"1",87
"26","47",10,30,"CEN",72,"Beeville, TX",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","48",10,30,"CEN",72,"Beeville, TX",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",72,"Beeville, TX",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","53",10,30,"CEN",72,"Beeville, TX",1346,"fm835llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",72,"Beeville, TX",1346,"fm835llb3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","54",10,30,"CEN",72,"Beeville, TX",1346,"fm835llb4",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",72,"Beeville, TX",1346,"fm835llb5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","59",10,30,"CEN",72,"Beeville, TX",1347,"am1532b2f",1,"1.1000000000000001","83","30","7.8","4.8","71","7.6","4.8",8,20,0.54,"1.05",87
"26","60",10,30,"CEN",72,"Beeville, TX",1347,"am1532b2f",3,"1.1000000000000001","83.4","29","7.4","4.8","74","7.4","4.9000000000000004",9.3,11,0.59,"1.1000000000000001",91
"26","55",10,30,"CEN",72,"Beeville, TX",1367,"dp141b2f",1,"1.1000000000000001","81.7","32","7.9","5.0999999999999996","71",NA,"5.0999999999999996",9,21,0.57,"1",101
"26","56",10,30,"CEN",72,"Beeville, TX",1367,"dp141b2f",3,NA,NA,NA,NA,NA,NA,NA,"4.8",8.8,22.5,0.58,"1.1000000000000001",93
"8","0",10,40,"DEL",24,"Saint Joseph, LA",1166,"phy72",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1166,"phy72",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1166,"phy72",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1166,"phy72",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","1",10,40,"DEL",24,"Saint Joseph, LA",1270,"dp555bgrr",1,"1.1000000000000001","81.900000000000006","33","7","5","78","6.7","5",4.5,12,0.56,"1.1000000000000001",124
"80","2",10,40,"DEL",24,"Saint Joseph, LA",1270,"dp555bgrr",2,"1.2","83.9","32","7","4.5999999999999996","79","7.1","4.5999999999999996",5.3,21,0.58,"1.1000000000000001",119
"80","3",10,40,"DEL",24,"Saint Joseph, LA",1323,"stv4554b2rf",1,"1.1000000000000001","83.1","35","8.6999999999999993","5.0999999999999996","73","8.8000000000000007","5.0999999999999996",9,22,0.59,"1.1000000000000001",104
"80","4",10,40,"DEL",24,"Saint Joseph, LA",1323,"stv4554b2rf",2,"1.1000000000000001","83.9","34","8.6999999999999993","5.0999999999999996","74","8.6999999999999993","5.0999999999999996",8.8,22,0.61,"1.1000000000000001",101
".",".",10,40,"DEL",24,"Saint Joseph, LA",1323,"stv4554b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1323,"stv4554b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","0",10,40,"DEL",24,"Saint Joseph, LA",1326,"phy375wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","0",10,40,"DEL",24,"Saint Joseph, LA",1326,"phy375wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1326,"phy375wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1326,"phy375wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","0",10,40,"DEL",24,"Saint Joseph, LA",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","0",10,40,"DEL",24,"Saint Joseph, LA",1344,"fm9058f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1345,"americot 1550b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1345,"americot 1550b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1345,"americot 1550b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1345,"americot 1550b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1358,"fm1740b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1358,"fm1740b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1358,"fm1740b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1358,"fm1740b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1364,"dp135b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1364,"dp135b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1364,"dp135b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1364,"dp135b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1376,"st5458b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-2",10,40,"DEL",24,"Saint Joseph, LA",1376,"st5458b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1376,"st5458b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1376,"st5458b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1409,"dp0924b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","-1",10,40,"DEL",24,"Saint Joseph, LA",1409,"dp0924b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1409,"dp0924b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,40,"DEL",24,"Saint Joseph, LA",1409,"dp0924b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","9",10,40,"DEL",25,"Stoneville",1166,"phy72",1,"1.1000000000000001","82.9","34","7.4","5.9","70","74","5.7",6.5,12,0.53,"1.1000000000000001",113
"74","10",10,40,"DEL",25,"Stoneville",1166,"phy72",2,NA,NA,NA,NA,NA,NA,NA,"5",9.5,23.5,0.66,"1.2",123
"74","1",10,40,"DEL",25,"Stoneville",1270,"dp555bgrr",1,"1.2","84.3","32","6.5","4.8","76","6.6","4.7",6.5,22,0.57,"1.1000000000000001",114
"74","2",10,40,"DEL",25,"Stoneville",1270,"dp555bgrr",2,"1.2","83.7","32","6.4","4.8","79","7.4","4.9000000000000004",7,21.5,0.59,"1.1000000000000001",11
"74","3",10,40,"DEL",25,"Stoneville",1323,"stv4554b2rf",1,"1.2","84.2","33","7.9","5.0999999999999996","74","8.6","5",9,13.5,0.63,"1.1000000000000001",97
"74","4",10,40,"DEL",25,"Stoneville",1323,"stv4554b2rf",2,"1.2","85.4","32","8.1","5","74","8.3000000000000007","5.0999999999999996",9.3,13,0.62,"1.1000000000000001",110
"74","5",10,40,"DEL",25,"Stoneville",1326,"phy375wrf",1,"1.1000000000000001","83.7","33","7.1","4.8","74","7.2","4.5999999999999996",8.5,12.5,0.61,"1.1000000000000001",109
"74","6",10,40,"DEL",25,"Stoneville",1326,"phy375wrf",2,"1.2","84.8","32","7.4","4.7","78","8.4","4.8",7.5,21.5,0.6,"1.05",108
"74","7",10,40,"DEL",25,"Stoneville",1344,"fm9058f",1,"1.2","85.3","34","6.5","4.8","80","7.4","4.5999999999999996",6,24.5,0.62,"1.2",121
"74","8",10,40,"DEL",25,"Stoneville",1344,"fm9058f",2,"1.2","84.5","33","6.5","4.7","75","7.5","4.4000000000000004",6.8,23,0.59,"1.2",111
"74","11",10,40,"DEL",25,"Stoneville",1345,"americot 1550b2rf",1,"1.2","84.3","31","7","4.8","75","8.8000000000000007","4.9000000000000004",8,11.5,0.6,"1.1000000000000001",127
"74","12",10,40,"DEL",25,"Stoneville",1345,"americot 1550b2rf",2,"1.1000000000000001","84.6","31","7.8","5.2","75","8.9","5.0999999999999996",7.5,21.5,0.6,"1.1000000000000001",106
"74","17",10,40,"DEL",25,"Stoneville",1358,"fm1740b2f",1,"1.2","85.2","33","7","5","72","7.8","5",8.5,12.5,0.59,"1.1000000000000001",111
"74","18",10,40,"DEL",25,"Stoneville",1358,"fm1740b2f",2,"1.2","84.9","33","7.1","5.4","75","8.1999999999999993","5.3",6.3,22.5,0.58,"1.1000000000000001",115
"74","15",10,40,"DEL",25,"Stoneville",1364,"dp135b2rf",1,"1.2","85.3","31","7.3","4.8","74","8.4","4.8",9.3,22,0.61,"1.1000000000000001",105
"74","16",10,40,"DEL",25,"Stoneville",1364,"dp135b2rf",2,"1.2","84.7","33","7.1","5.2","75","8.5","5",7.5,21,0.64,"1.1000000000000001",100
"74","19",10,40,"DEL",25,"Stoneville",1376,"st5458b2rf",1,"1.2","84.9","36","7.8","5.5","74","8.6","5.6",6.8,21.5,0.6,"1.1000000000000001",112
"74","20",10,40,"DEL",25,"Stoneville",1376,"st5458b2rf",2,"1.2","85.3","32","7.1","5.5","74","8.6999999999999993","5.4",6.8,21.5,0.6,"1.1000000000000001",105
"74","13",10,40,"DEL",25,"Stoneville",1409,"dp0924b2rf",1,"1.2","85.5","34","7.9","5.0999999999999996","76","7.5","5.2",8.5,23.5,0.57,"1.1000000000000001",103
