"breeder","sample","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x21","x50sl","yt"
"80","42",3,71,"RHQ",23,"Bossier City, LA",1128,"acala 1517-99",2,1.2,83.4,36,7.9,4.3,69,6.7,"4.9000000000000004","7","19.5","19.100000000000001","0.54","116"
"80","53",3,71,"RHQ",23,"Bossier City, LA",1140,"delta pearl",1,1.1,83.8,32,7.5,5.2,76,5.9,"5.0999999999999996","8.8000000000000007","19.899999999999999","19.45","0.54","103"
"80","54",3,71,"RHQ",23,"Bossier City, LA",1140,"delta pearl",2,1.1,81.4,33,7.5,5.2,71,6.3,"5","8","21.5","21.05","0.56000000000000005","113"
"80","43",3,71,"RHQ",23,"Bossier City, LA",1152,"dpl 458br",1,1.1,83.2,32,8.5,5.1,74,6.3,"4.4000000000000004","7","23.3","22.8","0.57999999999999996","139"
"80","44",3,71,"RHQ",23,"Bossier City, LA",1152,"dpl 458br",2,1.1,83.2,31,7.9,5.5,77,7.1,"4.2","7","23.1","22.6","0.56999999999999995","138"
"80","61",3,71,"RHQ",23,"Bossier City, LA",1158,"psc 355",1,1.1,85.1,33,9.2,5.1,70,6.8,"4.5","7","20.6","20.2","0.55000000000000004","146"
"80","62",3,71,"RHQ",23,"Bossier City, LA",1158,"psc 356",2,1.1,84.3,34,8.7,5.1,67,5.9,"4.5","7","22.6","22.1","0.56000000000000005","138"
"80","45",3,71,"RHQ",23,"Bossier City, LA",1196,"stv 4892br",1,1.1,84.8,31,8.5,5.1,72,8,"4.9000000000000004","8","20.3","19.899999999999999","0.54","120"
"80","46",3,71,"RHQ",23,"Bossier City, LA",1196,"stv 4892br",2,1.1,83.8,32,8.7,4.9,71,7.8,"4.8","7.8","20.9","20.45","0.55000000000000004","121"
"80","57",3,71,"RHQ",23,"Bossier City, LA",1201,"dpl 491",1,1.2,81.9,32,7.5,4.8,70,7.1,"4.5999999999999996","6.8","18.3","17.899999999999999","0.54","93"
"80","58",3,71,"RHQ",23,"Bossier City, LA",1201,"dpl 491",2,1.1,83,32,7.7,5,72,7.6,"4.5999999999999996","6.3","19.2","18.75","0.55000000000000004","109"
"80","55",3,71,"RHQ",23,"Bossier City, LA",1224,"dp 555rr",1,1.1,84.2,28,7.2,4.9,72,5.9,"4.3","6.5","21.9","21.45","0.56000000000000005","129"
NA,NA,NA,NA,NA,NA,NA,1224,"dp 555rr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1224,"dp 555rr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1224,"dp 555rr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","77",3,71,"RHQ",23,"Bossier City, LA",1230,"tam 96 wd-18",1,1.2,86.1,33,8.3,4.5,70,7.6,"5.2","9","20","19.600000000000001","0.54","115"
"80","78",3,71,"RHQ",23,"Bossier City, LA",1230,"tam 96 wd-18",2,1.2,84.1,32,8.3,4.5,71,7.2,"4.9000000000000004","10","20.2","19.75","0.56000000000000005","120"
"80","47",3,71,"RHQ",23,"Bossier City, LA",1238,"fm 960",1,1.1,83.7,37,7.9,4.7,73,5.9,"4.9000000000000004","8","18.5","18.05","0.56000000000000005","113"
"80","48",3,71,"RHQ",23,"Bossier City, LA",1238,"fm 960",2,1.1,82.7,37,7.5,4.6,74,6.6,"5","7.8","19.7","19.25","0.55000000000000004","110"
"80","49",3,71,"RHQ",23,"Bossier City, LA",1239,"fm 958bt",1,1.1,83.7,38,8.1,4.9,73,7.1,"5.0999999999999996","7.3","19.2","18.75","0.55000000000000004","104"
"80","50",3,71,"RHQ",23,"Bossier City, LA",1239,"fm 958bt",2,1.1,83.2,39,8.3,4.6,72,6,"4.8","8.5","19.8","19.399999999999999","0.56000000000000005","113"
"80","51",3,71,"RHQ",23,"Bossier City, LA",1240,"fm 800",1,1.2,83.7,37,8.1,4.4,66,6.2,"4.9000000000000004","7.5","20.9","20.5","0.55000000000000004","118"
"80","52",3,71,"RHQ",23,"Bossier City, LA",1240,"fm 800",2,1.2,84.8,34,7.9,4.2,74,6.8,"4.7","7.5","20.8","20.350000000000001","0.56999999999999995","118"
"80","59",3,71,"RHQ",23,"Bossier City, LA",1241,"dp 444br",1,1.1,83.9,30,7.7,4.2,70,7.2,"4.2","6.8","19.3","18.850000000000001","0.56000000000000005","117"
"80","60",3,71,"RHQ",23,"Bossier City, LA",1241,"dp 444br",2,1.1,83.3,32,7.9,4.3,69,7.8,"4.7","6.5","21.4","20.95","0.56000000000000005","114"
"80","63",3,71,"RHQ",23,"Bossier City, LA",1242,"ar 9203-17-12",1,1.1,83.9,37,8.1,4.7,73,7.4,"4.8","6.5","19.399999999999999","18.95","0.55000000000000004","117"
"80","64",3,71,"RHQ",23,"Bossier City, LA",1242,"ar 9203-17-12",2,1.1,85.3,33,7.9,4.7,69,6.7,"4.8","6","19.7","19.3","0.54","126"
"80","65",3,71,"RHQ",23,"Bossier City, LA",1243,"syngenta n 2429",1,1.1,84.9,35,8.7,5,69,7,"4.9000000000000004","6.5","22.7","22.2","0.55000000000000004","140"
"80","66",3,71,"RHQ",23,"Bossier City, LA",1243,"syngenta n 2429",2,1.1,85,33,9.2,5.2,65,7.2,"4.9000000000000004","6","24.8","24.3","0.55000000000000004","136"
"80","67",3,71,"RHQ",23,"Bossier City, LA",1244,"ga 200009",1,1.2,84.9,36,8.3,5,70,6.7,"4.7","7.3","19.600000000000001","19.2","0.56999999999999995","126"
"80","68",3,71,"RHQ",23,"Bossier City, LA",1244,"ga 200009",2,1.1,85.2,37,8.3,5,73,6.8,"4.7","6.8","21.9","21.5","0.56999999999999995","123"
"80","69",3,71,"RHQ",23,"Bossier City, LA",1245,"ga 98 0 66",1,1.1,83.5,36,8.3,4.7,71,6.8,"4.5","6.8","21","20.6","0.56999999999999995","122"
"80","70",3,71,"RHQ",23,"Bossier City, LA",1245,"ga 98 0 66",2,1.1,83.8,39,8.5,4.8,71,6.9,"4.7","6.8","18.100000000000001","17.7","0.56999999999999995","117"
"80","71",3,71,"RHQ",23,"Bossier City, LA",1246,"md 832n",1,1.2,83.4,35,7.9,4.6,74,7,"4.9000000000000004","7.3","20.2","19.8","0.56999999999999995","117"
"80","72",3,71,"RHQ",23,"Bossier City, LA",1246,"md 832n",2,1.2,85,34,7.9,4.3,69,6.1,"4.7","7.5","19.5","19.05","0.55000000000000004","119"
"80","73",3,71,"RHQ",23,"Bossier City, LA",1247,"stx 104",1,1.1,83.9,37,8.1,5.3,75,7.3,"4.5","7","21.1","20.7","0.56999999999999995","120"
"80","74",3,71,"RHQ",23,"Bossier City, LA",1247,"stx 104",2,1.1,82.9,35,7.5,5.2,72,6.9,"4.2","8","21.1","20.7","0.55000000000000004","117"
"80","75",3,71,"RHQ",23,"Bossier City, LA",1248,"stx 108",1,1.1,83.9,32,8.1,4.7,71,6.7,"4.7","9","20.7","20.3","0.55000000000000004","119"
"80","76",3,71,"RHQ",23,"Bossier City, LA",1248,"stx 108",2,1.1,83.9,30,7.7,4.8,72,7.3,"4.9000000000000004","10","19.3","18.850000000000001","0.55000000000000004","121"
"80","79",3,71,"RHQ",23,"Bossier City, LA",1249,"fm 832ll",1,1.2,82.7,34,7.4,4.7,75,7.7,"5","9","17.7","17.3","0.55000000000000004","105"
"80","80",3,71,"RHQ",23,"Bossier City, LA",1249,"fm 832ll",2,1.2,83.3,34,7.7,4.9,74,6.9,"4.9000000000000004","9.5","17.399999999999999","17","0.54","105"
"16","1",3,71,"RHQ",25,"Stoneville, MS",1128,"acala 1517-99",1,1.2,85.7,37,8.6,4.3,73,8.3,"4.3","7.3","26.6","26.1","0.56000000000000005","162"
"16","2",3,71,"RHQ",25,"Stoneville, MS",1128,"acala 1517-99",2,1.2,85,33,8.7,4.4,76,8.4,"4.4000000000000004","7","25.8","25.25","0.59","162"
"16","13",3,71,"RHQ",25,"Stoneville, MS",1140,"delta pearl",1,1.2,83.8,33,8.1,4.6,79,7.5,"4.9000000000000004","6.3","22.2","21.75","0.53","131"
"16","14",3,71,"RHQ",25,"Stoneville, MS",1140,"delta pearl",2,1.2,84.6,32,7.9,4.9,77,7.3,"5.0999999999999996","6.8","22.7","22.2","0.54","117"
"16","3",3,71,"RHQ",25,"Stoneville, MS",1152,"dpl 458br",1,1.1,84.1,30,8.5,5,76,8,"4.9000000000000004","6.5","23.3","22.8","0.56999999999999995","135"
"16","4",3,71,"RHQ",25,"Stoneville, MS",1152,"dpl 458br",2,1.1,83,34,8.8,4.8,78,8.4,"5","7","22.6","22.1","0.52","135"
"16","21",3,71,"RHQ",25,"Stoneville, MS",1158,"psc 355",1,1.1,81.8,32,7.9,4.9,78,7.9,"5.2","5.3","22","21.55","0.52","141"
"16","22",3,71,"RHQ",25,"Stoneville, MS",1158,"psc 356",2,1.1,84.9,32,9.1,5.3,75,8.7,"4.9000000000000004","5","22.9","22.4","0.52","143"
"16","5",3,71,"RHQ",25,"Stoneville, MS",1196,"stv 4892br",1,1.1,83.5,30,8.6,5.3,73,8.7,"4.5","7.3","21.1","20.7","0.53","130"
"16","6",3,71,"RHQ",25,"Stoneville, MS",1196,"stv 4892br",2,1.1,84.2,31,8.6,5.5,74,8.9,"4.9000000000000004","6.8","20.5","20.05","0.52","124"
"16","17",3,71,"RHQ",25,"Stoneville, MS",1201,"dpl 491",1,1.2,84.9,33,8.3,4.8,77,8.5,"4.3","6","21.5","21.05","0.56000000000000005","135"
"16","18",3,71,"RHQ",25,"Stoneville, MS",1201,"dpl 491",2,1.2,85.2,32,7.9,4.6,77,8.6,"4.4000000000000004","6","21.7","21.3","0.55000000000000004","127"
"16","15",3,71,"RHQ",25,"Stoneville, MS",1224,"dp 555rr",1,1.1,82.4,29,7.4,4.7,75,6.7,"4.5","5.8","20.7","20.25","0.54","131"
"16","16",3,71,"RHQ",25,"Stoneville, MS",1224,"dp 555rr",2,1.1,85,30,8.7,4.1,77,8.6,"4.9000000000000004","5.5","21.4","21","0.54","129"
"16","37",3,71,"RHQ",25,"Stoneville, MS",1230,"tam 96 wd-18",1,1.2,84.4,33,8.6,4.8,76,8.9,"5","8.5","18.8","18.399999999999999","0.57999999999999996","113"
"16","38",3,71,"RHQ",25,"Stoneville, MS",1230,"tam 96 wd-18",2,1.1,83.1,34,8.8,4.9,72,8.6,"5.5","9.5","18.600000000000001","18.149999999999999","0.56999999999999995","100"
"16","7",3,71,"RHQ",25,"Stoneville, MS",1238,"fm 960",1,1.1,83.4,36,8.3,5,76,8.2,"5.0999999999999996","6.8","20","19.55","0.54","127"
"16","8",3,71,"RHQ",25,"Stoneville, MS",1238,"fm 960",2,1.1,84,37,8.1,4.8,75,7.8,"4.9000000000000004","6.8","20.7","20.3","0.56000000000000005","115"
"16","9",3,71,"RHQ",25,"Stoneville, MS",1239,"fm 958bt",1,1.1,84.7,35,8.5,4.4,77,7.8,"4.5999999999999996","6","21.8","21.35","0.55000000000000004","142"
"16","10",3,71,"RHQ",25,"Stoneville, MS",1239,"fm 958bt",2,1.1,83.8,35,7.9,4.6,77,8.1,"4.9000000000000004","6.3","21.1","20.65","0.55000000000000004","136"
"16","11",3,71,"RHQ",25,"Stoneville, MS",1240,"fm 800",1,1.2,85.6,34,8.3,4.4,77,7.7,"4.9000000000000004","7.8","21","20.6","0.54","128"
"16","12",3,71,"RHQ",25,"Stoneville, MS",1240,"fm 800",2,1.2,84.8,33,8.5,4.5,75,8,"5","7","21.3","20.85","0.5","124"
"16","19",3,71,"RHQ",25,"Stoneville, MS",1241,"dp 444br",1,1.1,84.5,32,8.3,4.1,77,8.5,"4.2","6","25.1","24.55","0.56999999999999995","163"
"16","20",3,71,"RHQ",25,"Stoneville, MS",1241,"dp 444br",2,1.1,85.3,32,9.2,5.3,71,8,"4.5","6","23.8","23.3","0.57999999999999996","161"
"16","23",3,71,"RHQ",25,"Stoneville, MS",1242,"ar 9203-17-12",1,1.2,84.4,35,8.3,4.4,75,8.1,"4.8","4.5","24.6","24.1","0.56999999999999995","140"
"16","24",3,71,"RHQ",25,"Stoneville, MS",1242,"ar 9203-17-12",2,1.2,84.3,37,8.1,4.8,75,8.8,"4.8","4.8","24","23.45","0.54","139"
"16","25",3,71,"RHQ",25,"Stoneville, MS",1243,"syngenta n 2429",1,1.1,85.5,34,9.6,5.2,71,8,"4.4000000000000004","6.8","21.7","21.25","0.56999999999999995","145"
"16","26",3,71,"RHQ",25,"Stoneville, MS",1243,"syngenta n 2429",2,1.1,84.8,33,9.5,5.1,75,8.6,"4.5","8","22","21.55","0.6","138"
"16","27",3,71,"RHQ",25,"Stoneville, MS",1244,"ga 200009",1,1.2,84.8,35,8.4,4.8,75,8.4,"4.4000000000000004","8","23.6","23.1","0.57999999999999996","132"
"16","28",3,71,"RHQ",25,"Stoneville, MS",1244,"ga 200009",2,1.1,84.5,35,9,4.8,75,8.9,"4.8","7.3","20.9","20.5","0.57999999999999996","135"
"16","29",3,71,"RHQ",25,"Stoneville, MS",1245,"ga 98 0 66",1,1.1,84.2,33,8.7,4.9,67,7.6,"4.5999999999999996","8","20.2","19.8","0.6","128"
"16","30",3,71,"RHQ",25,"Stoneville, MS",1245,"ga 98 0 66",2,1.2,84,36,8.6,4.8,74,8.7,"4.5999999999999996","7.5","21.4","20.95","0.54","132"
"16","31",3,71,"RHQ",25,"Stoneville, MS",1246,"md 832n",1,1.1,81.6,33,8.1,4.7,69,7.7,"4.5","8","22","21.55","0.6","133"
"16","32",3,71,"RHQ",25,"Stoneville, MS",1246,"md 832n",2,1.2,85.7,32,8.1,4.2,74,7.2,"4.2","8.8000000000000007","22.2","21.75","0.6","135"
"16","33",3,71,"RHQ",25,"Stoneville, MS",1247,"stx 104",1,1.1,83.7,37,8.5,5,74,9.1,"4.7","8.5","19.7","19.3","0.6","137"
"16","34",3,71,"RHQ",25,"Stoneville, MS",1247,"stx 104",2,1.2,84.3,34,8.3,5.1,73,8.6,"4.4000000000000004","8.8000000000000007","21.5","21.1","0.59","136"
"16","35",3,71,"RHQ",25,"Stoneville, MS",1248,"stx 108",1,1.1,84.2,30,8.8,5.1,76,8.3,"4.5999999999999996","9","19.7","19.3","0.54","124"
"16","36",3,71,"RHQ",25,"Stoneville, MS",1248,"stx 108",2,1.1,84.7,31,8.9,4.9,74,8.1,"5.4","9.3000000000000007","21.6","21.15","0.57999999999999996","123"
"16","39",3,71,"RHQ",25,"Stoneville, MS",1249,"fm 832ll",1,1.2,84.5,35,7.9,4.4,75,7.6,"4.3","10","21.3","20.9","0.56999999999999995","141"
"16","40",3,71,"RHQ",25,"Stoneville, MS",1249,"fm 832ll",2,1.2,85.5,33,8.1,4.6,76,7.3,"4.7","9.8000000000000007","20.5","20.100000000000001","0.62","142"
"28","21",3,71,"RHQ",184,"Keiser, AR",1128,"acala 1517-99",1,NA,NA,NA,NA,NA,NA,NA,"3.7","7","24.9","24.35","0.56000000000000005","156"
".",".",3,71,"RHQ",184,"Keiser, AR",1128,"acala 1517-99",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","22",3,71,"RHQ",184,"Keiser, AR",1128,"acala 1517-99",3,NA,NA,NA,NA,NA,NA,NA,"3.3","6.5","25.6","25.1","0.56999999999999995","140"
".",".",3,71,"RHQ",184,"Keiser, AR",1128,"acala 1517-99",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","33",3,71,"RHQ",184,"Keiser, AR",1140,"delta pearl",1,NA,NA,NA,NA,NA,NA,NA,"3.7","6.5","19.8","19.350000000000001","0.54","131"
".",".",3,71,"RHQ",184,"Keiser, AR",1140,"delta pearl",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","34",3,71,"RHQ",184,"Keiser, AR",1140,"delta pearl",3,NA,NA,NA,NA,NA,NA,NA,"4.5","6.3","19.899999999999999","19.5","0.54","126"
".",".",3,71,"RHQ",184,"Keiser, AR",1140,"delta pearl",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","23",3,71,"RHQ",184,"Keiser, AR",1152,"dpl 458br",1,NA,NA,NA,NA,NA,NA,NA,"3.6","7.5","22.3","21.85","0.56000000000000005","140"
".",".",3,71,"RHQ",184,"Keiser, AR",1152,"dpl 458br",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","24",3,71,"RHQ",184,"Keiser, AR",1152,"dpl 458br",3,NA,NA,NA,NA,NA,NA,NA,"3.5","8","21.8","21.35","0.56000000000000005","137"
".",".",3,71,"RHQ",184,"Keiser, AR",1152,"dpl 458br",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","41",3,71,"RHQ",184,"Keiser, AR",1158,"psc 355",1,NA,NA,NA,NA,NA,NA,NA,"4","5.8","23.7","23.15","0.57999999999999996","154"
".",".",3,71,"RHQ",184,"Keiser, AR",1158,"psc 356",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","42",3,71,"RHQ",184,"Keiser, AR",1158,"psc 357",3,NA,NA,NA,NA,NA,NA,NA,"4","6.3","22.2","21.75","0.54","146"
".",".",3,71,"RHQ",184,"Keiser, AR",1158,"psc 358",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","25",3,71,"RHQ",184,"Keiser, AR",1196,"stv 4892br",1,NA,NA,NA,NA,NA,NA,NA,"3.8","8.3000000000000007","21.6","21.2","0.55000000000000004","143"
".",".",3,71,"RHQ",184,"Keiser, AR",1196,"stv 4892br",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","26",3,71,"RHQ",184,"Keiser, AR",1196,"stv 4892br",3,NA,NA,NA,NA,NA,NA,NA,"3","8.3000000000000007","20.9","20.45","0.54","136"
".",".",3,71,"RHQ",184,"Keiser, AR",1196,"stv 4892br",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","37",3,71,"RHQ",184,"Keiser, AR",1201,"dpl 491",1,NA,NA,NA,NA,NA,NA,NA,"3.9","6.8","22.2","21.75","0.56999999999999995","143"
".",".",3,71,"RHQ",184,"Keiser, AR",1201,"dpl 491",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","38",3,71,"RHQ",184,"Keiser, AR",1201,"dpl 491",3,NA,NA,NA,NA,NA,NA,NA,"4.4000000000000004","7","21.4","21","0.56000000000000005","133"
".",".",3,71,"RHQ",184,"Keiser, AR",1201,"dpl 491",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","35",3,71,"RHQ",184,"Keiser, AR",1224,"dp 555rr",1,NA,NA,NA,NA,NA,NA,NA,"3.5","6","19.8","19.350000000000001","0.53","132"
".",".",3,71,"RHQ",184,"Keiser, AR",1224,"dp 555rr",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","36",3,71,"RHQ",184,"Keiser, AR",1224,"dp 555rr",3,NA,NA,NA,NA,NA,NA,NA,"3.9","6.3","20.3","19.850000000000001","0.55000000000000004","128"
".",".",3,71,"RHQ",184,"Keiser, AR",1224,"dp 555rr",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","57",3,71,"RHQ",184,"Keiser, AR",1230,"tam 96 wd-18",1,NA,NA,NA,NA,NA,NA,NA,"3.4","9.5","18.8","18.399999999999999","0.56000000000000005","121"
".",".",3,71,"RHQ",184,"Keiser, AR",1230,"tam 96 wd-18",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","58",3,71,"RHQ",184,"Keiser, AR",1230,"tam 96 wd-18",3,NA,NA,NA,NA,NA,NA,NA,"3.7","8.8000000000000007","18.100000000000001","17.75","0.54","124"
".",".",3,71,"RHQ",184,"Keiser, AR",1230,"tam 96 wd-18",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","27",3,71,"RHQ",184,"Keiser, AR",1238,"fm 960",1,NA,NA,NA,NA,NA,NA,NA,"3.7","7.5","21","20.55","0.54","133"
".",".",3,71,"RHQ",184,"Keiser, AR",1238,"fm 960",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","28",3,71,"RHQ",184,"Keiser, AR",1238,"fm 960",3,NA,NA,NA,NA,NA,NA,NA,"3","9","23.5","23","0.56000000000000005","134"
".",".",3,71,"RHQ",184,"Keiser, AR",1238,"fm 960",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","29",3,71,"RHQ",184,"Keiser, AR",1239,"fm 958bt",1,NA,NA,NA,NA,NA,NA,NA,"4.5","6.3","21","20.6","0.56000000000000005","130"
".",".",3,71,"RHQ",184,"Keiser, AR",1239,"fm 958bt",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","30",3,71,"RHQ",184,"Keiser, AR",1239,"fm 958bt",3,NA,NA,NA,NA,NA,NA,NA,"4.0999999999999996","5.5","20","19.55","0.56999999999999995","137"
".",".",3,71,"RHQ",184,"Keiser, AR",1239,"fm 958bt",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","31",3,71,"RHQ",184,"Keiser, AR",1240,"fm 800",1,NA,NA,NA,NA,NA,NA,NA,"4.2","7","20.5","20.100000000000001","0.5","129"
".",".",3,71,"RHQ",184,"Keiser, AR",1240,"fm 800",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","32",3,71,"RHQ",184,"Keiser, AR",1240,"fm 800",3,NA,NA,NA,NA,NA,NA,NA,"3.5","8.3000000000000007","20.6","20.2","0.52","130"
".",".",3,71,"RHQ",184,"Keiser, AR",1240,"fm 800",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","39",3,71,"RHQ",184,"Keiser, AR",1241,"dp 444br",1,NA,NA,NA,NA,NA,NA,NA,"3.6","8.3000000000000007","24","23.5","0.57999999999999996","152"
".",".",3,71,"RHQ",184,"Keiser, AR",1241,"dp 444br",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","40",3,71,"RHQ",184,"Keiser, AR",1241,"dp 444br",3,NA,NA,NA,NA,NA,NA,NA,"3.4","7","24.4","23.9","0.59","159"
".",".",3,71,"RHQ",184,"Keiser, AR",1241,"dp 444br",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","43",3,71,"RHQ",184,"Keiser, AR",1242,"ar 9203-17-12",1,NA,NA,NA,NA,NA,NA,NA,"3.5","5","26.6","26.1","0.55000000000000004","170"
".",".",3,71,"RHQ",184,"Keiser, AR",1242,"ar 9203-17-12",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","44",3,71,"RHQ",184,"Keiser, AR",1242,"ar 9203-17-12",3,NA,NA,NA,NA,NA,NA,NA,"3.7","5.3","25.4","24.9","0.59","165"
".",".",3,71,"RHQ",184,"Keiser, AR",1242,"ar 9203-17-12",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","45",3,71,"RHQ",184,"Keiser, AR",1243,"syngenta n 2429",1,NA,NA,NA,NA,NA,NA,NA,"3.8","7","23.4","22.9","0.59","143"
".",".",3,71,"RHQ",184,"Keiser, AR",1243,"syngenta n 2429",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","46",3,71,"RHQ",184,"Keiser, AR",1243,"syngenta n 2429",3,NA,NA,NA,NA,NA,NA,NA,"3.5","8","23","22.45","0.56000000000000005","151"
".",".",3,71,"RHQ",184,"Keiser, AR",1243,"syngenta n 2429",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","47",3,71,"RHQ",184,"Keiser, AR",1244,"ga 200009",1,NA,NA,NA,NA,NA,NA,NA,"3.5","7.5","23.2","22.65","0.54","150"
".",".",3,71,"RHQ",184,"Keiser, AR",1244,"ga 200009",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","48",3,71,"RHQ",184,"Keiser, AR",1244,"ga 200009",3,NA,NA,NA,NA,NA,NA,NA,"3","7.3","22.2","21.8","0.54","140"
".",".",3,71,"RHQ",184,"Keiser, AR",1244,"ga 200009",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","49",3,71,"RHQ",184,"Keiser, AR",1245,"ga 98 0 66",1,NA,NA,NA,NA,NA,NA,NA,"3.3","8.8000000000000007","21.4","20.95","0.56999999999999995","139"
".",".",3,71,"RHQ",184,"Keiser, AR",1245,"ga 98 0 66",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","50",3,71,"RHQ",184,"Keiser, AR",1245,"ga 98 0 66",3,NA,NA,NA,NA,NA,NA,NA,"3.1","7.8","21.3","20.85","0.56999999999999995","138"
".",".",3,71,"RHQ",184,"Keiser, AR",1245,"ga 98 0 66",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","51",3,71,"RHQ",184,"Keiser, AR",1246,"md 832n",1,NA,NA,NA,NA,NA,NA,NA,"3.1","7.8","23.5","22.95","0.56000000000000005","136"
".",".",3,71,"RHQ",184,"Keiser, AR",1246,"md 832n",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","52",3,71,"RHQ",184,"Keiser, AR",1246,"md 832n",3,NA,NA,NA,NA,NA,NA,NA,"2.8","9","22.3","21.8","0.56000000000000005","143"
".",".",3,71,"RHQ",184,"Keiser, AR",1246,"md 832n",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","53",3,71,"RHQ",184,"Keiser, AR",1247,"stx 104",1,NA,NA,NA,NA,NA,NA,NA,"3","9","22.4","21.9","0.54","144"
".",".",3,71,"RHQ",184,"Keiser, AR",1247,"stx 104",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","54",3,71,"RHQ",184,"Keiser, AR",1247,"stx 104",3,NA,NA,NA,NA,NA,NA,NA,"3.2","9.5","19.7","19.25","0.56000000000000005","142"
".",".",3,71,"RHQ",184,"Keiser, AR",1247,"stx 104",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","55",3,71,"RHQ",184,"Keiser, AR",1248,"stx 108",1,NA,NA,NA,NA,NA,NA,NA,"3.9","8.3000000000000007","19.7","19.25","0.55000000000000004","132"
".",".",3,71,"RHQ",184,"Keiser, AR",1248,"stx 108",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","56",3,71,"RHQ",184,"Keiser, AR",1248,"stx 108",3,NA,NA,NA,NA,NA,NA,NA,"4.8","8.8000000000000007","19.899999999999999","19.5","0.55000000000000004","135"
".",".",3,71,"RHQ",184,"Keiser, AR",1248,"stx 108",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","59",3,71,"RHQ",184,"Keiser, AR",1249,"fm 832ll",1,NA,NA,NA,NA,NA,NA,NA,"3.4","8","21.3","20.85","0.56000000000000005","139"
".",".",3,71,"RHQ",184,"Keiser, AR",1249,"fm 832ll",2,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"28","60",3,71,"RHQ",184,"Keiser, AR",1249,"fm 832ll",3,NA,NA,NA,NA,NA,NA,NA,"3.5","8.3000000000000007","20.8","20.399999999999999","0.56000000000000005","147"
".",".",3,71,"RHQ",184,"Keiser, AR",1249,"fm 832ll",4,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".","."
"11","61",3,72,"RHQ",87,"Belle Mina, AL",1128,"acala 1517-99",1,1.2,82.9,37,8.1,3.6,77,9,"3.3","7.3","26.6","26.05","0.55000000000000004","158"
