"breeder","sample","yr","regcode","reg","loccode","loc","varcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50_sl","x25_sl","yt"
"26","124",11,71,"RHQ",21,"Weslaco",1416,"ars0222-12",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1416,"ars0222-12",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","125",11,71,"RHQ",21,"Weslaco",1417,"ua48",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1417,"ua48",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","126",11,71,"RHQ",21,"Weslaco",1417,"ua48",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1417,"ua48",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","133",11,71,"RHQ",21,"Weslaco",1418,"tamcot73",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1418,"tamcot73",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","134",11,71,"RHQ",21,"Weslaco",1418,"tamcot73",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1418,"tamcot73",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","145",11,71,"RHQ",21,"Weslaco",1419,"st4145llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1419,"st4145llb2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","146",11,71,"RHQ",21,"Weslaco",1419,"st4145llb2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1419,"st4145llb2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","149",11,71,"RHQ",21,"Weslaco",1420,"dyna-gro2570b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1420,"dyna-gro2570b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","150",11,71,"RHQ",21,"Weslaco",1420,"dyna-gro2570b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1420,"dyna-gro2570b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","151",11,71,"RHQ",21,"Weslaco",1421,"la35rs",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1421,"la35rs",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","152",11,71,"RHQ",21,"Weslaco",1421,"la35rs",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1421,"la35rs",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","153",11,71,"RHQ",21,"Weslaco",1422,"md25-26ne",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1422,"md25-26ne",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","154",11,71,"RHQ",21,"Weslaco",1422,"md25-26ne",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1422,"md25-26ne",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","155",11,71,"RHQ",21,"Weslaco",1423,"md25-27y",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1423,"md25-27y",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","156",11,71,"RHQ",21,"Weslaco",1423,"md25-27y",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1423,"md25-27y",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","159",11,71,"RHQ",21,"Weslaco",1424,"md25-42y",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1424,"md25-42y",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","160",11,71,"RHQ",21,"Weslaco",1424,"md25-42y",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1424,"md25-42y",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","157",11,71,"RHQ",21,"Weslaco",1425,"md25-87y",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1425,"md25-87y",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","158",11,71,"RHQ",21,"Weslaco",1425,"md25-87y",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1425,"md25-87y",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","39",11,71,"RHQ",23,"Bossier City",1326,"phy375wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","40",11,71,"RHQ",23,"Bossier City",1326,"phy375wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1326,"phy375wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1326,"phy375wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","41",11,71,"RHQ",23,"Bossier City",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","42",11,71,"RHQ",23,"Bossier City",1344,"fm9058f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","63",11,71,"RHQ",23,"Bossier City",1382,"fm1845llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","64",11,71,"RHQ",23,"Bossier City",1382,"fm1845llb2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1382,"fm1845llb2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1382,"fm1845llb2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","69",11,71,"RHQ",23,"Bossier City",1387,"st4288b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","70",11,71,"RHQ",23,"Bossier City",1387,"st4288b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1387,"st4288b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1387,"st4288b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","59",11,71,"RHQ",23,"Bossier City",1389,"phy565wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","60",11,71,"RHQ",23,"Bossier City",1389,"phy565wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1389,"phy565wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1389,"phy565wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","49",11,71,"RHQ",23,"Bossier City",1398,"dp1032b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","50",11,71,"RHQ",23,"Bossier City",1398,"dp1032b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1398,"dp1032b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1398,"dp1032b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","51",11,71,"RHQ",23,"Bossier City",1399,"dp1034b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","52",11,71,"RHQ",23,"Bossier City",1399,"dp1034b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1399,"dp1034b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1399,"dp1034b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","53",11,71,"RHQ",23,"Bossier City",1401,"tam04wb-33s",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","54",11,71,"RHQ",23,"Bossier City",1401,"tam04wb-33s",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1401,"tam04wb-33s",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1401,"tam04wb-33s",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","57",11,71,"RHQ",23,"Bossier City",1403,"phx4912wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","58",11,71,"RHQ",23,"Bossier City",1403,"phx4912wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1403,"phx4912wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1403,"phx4912wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","61",11,71,"RHQ",23,"Bossier City",1404,"phy499wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","62",11,71,"RHQ",23,"Bossier City",1404,"phy499wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1404,"phy499wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1404,"phy499wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","65",11,71,"RHQ",23,"Bossier City",1413,"fm9170b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","66",11,71,"RHQ",23,"Bossier City",1413,"fm9170b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1413,"fm9170b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1413,"fm9170b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","43",11,71,"RHQ",23,"Bossier City",1415,"ark0219-15",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","44",11,71,"RHQ",23,"Bossier City",1415,"ark0219-15",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1415,"ark0219-15",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1415,"ark0219-15",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","45",11,71,"RHQ",23,"Bossier City",1416,"ars0222-12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","46",11,71,"RHQ",23,"Bossier City",1416,"ars0222-12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1416,"ars0222-12",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1416,"ars0222-12",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","47",11,71,"RHQ",23,"Bossier City",1417,"ua48",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","48",11,71,"RHQ",23,"Bossier City",1417,"ua48",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1417,"ua48",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1417,"ua48",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","55",11,71,"RHQ",23,"Bossier City",1418,"tamcot73",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","56",11,71,"RHQ",23,"Bossier City",1418,"tamcot73",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1418,"tamcot73",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1418,"tamcot73",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","67",11,71,"RHQ",23,"Bossier City",1419,"st4145llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","68",11,71,"RHQ",23,"Bossier City",1419,"st4145llb2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1419,"st4145llb2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1419,"st4145llb2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","71",11,71,"RHQ",23,"Bossier City",1420,"dyna-gro2570b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","72",11,71,"RHQ",23,"Bossier City",1420,"dyna-gro2570b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1420,"dyna-gro2570b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1420,"dyna-gro2570b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","73",11,71,"RHQ",23,"Bossier City",1421,"la35rs",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","74",11,71,"RHQ",23,"Bossier City",1421,"la35rs",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1421,"la35rs",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1421,"la35rs",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","75",11,71,"RHQ",23,"Bossier City",1422,"md25-26ne",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","76",11,71,"RHQ",23,"Bossier City",1422,"md25-26ne",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1422,"md25-26ne",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1422,"md25-26ne",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","77",11,71,"RHQ",23,"Bossier City",1423,"md25-27y",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","78",11,71,"RHQ",23,"Bossier City",1423,"md25-27y",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1423,"md25-27y",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1423,"md25-27y",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","81",11,71,"RHQ",23,"Bossier City",1424,"md25-42y",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","82",11,71,"RHQ",23,"Bossier City",1424,"md25-42y",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1424,"md25-42y",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1424,"md25-42y",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","79",11,71,"RHQ",23,"Bossier City",1425,"md25-87y",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","80",11,71,"RHQ",23,"Bossier City",1425,"md25-87y",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1425,"md25-87y",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",23,"Bossier City",1425,"md25-87y",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1",11,71,"RHQ",25,"Stoneville",1326,"phy375wrf",1,"1.1000000000000001","83.2","33","6.6","4.8","75","7.9","2.2999999999999998","6.8","23.6","0.59","1.18","69"
"16","2",11,71,"RHQ",25,"Stoneville",1326,"phy375wrf",4,"1.1000000000000001","84.2","31","6.2","4.5999999999999996","74","3.9","2.2999999999999998","7.3","23.4","0.62","1.1399999999999999","72"
"16","3",11,71,"RHQ",25,"Stoneville",1344,"fm9058f",1,"1.2","85.8","32","5.6","4.5","77","7.5","2.25","5.5","26.6","0.57999999999999996","1.25","81"
"16","4",11,71,"RHQ",25,"Stoneville",1344,"fm9058f",4,"1.2","84.2","33","5.7","4.3","76","4.9000000000000004","2.25","5.8","24.4","0.6","1.26","77"
"16","25",11,71,"RHQ",25,"Stoneville",1382,"fm1845llb2",1,"1.2","86","35","6.5","4.7","73","4.9000000000000004","2.35","4.5","26.7","0.66","1.21","77"
"16","31",11,71,"RHQ",25,"Stoneville",1387,"st4288b2rf",1,"1.2","84.7","33","6.8","4.8","75","8.3000000000000007","2.4","8","26.3","0.64","1.22","72"
"16","32",11,71,"RHQ",25,"Stoneville",1387,"st4288b2rf",4,"1.2","85.3","30","6.5","4.8","77","7.8","2.4","6","27.6","0.63","1.23","74"
"16","21",11,71,"RHQ",25,"Stoneville",1389,"phy565wrf",1,"1.2","85.1","36","7.6","4.7","71","7.4","2.35","6.5","25","0.64","1.18","72"
"16","22",11,71,"RHQ",25,"Stoneville",1389,"phy565wrf",4,"1.2","85","34","7.2","4.5","73","8.6","2.25","5","25.2","0.61","1.18","67"
"16","11",11,71,"RHQ",25,"Stoneville",1398,"dp1032b2rf",1,"1.2","84.3","31","6","4.5","75","7.3","2.2000000000000002","4.3","24.5","0.61","1.19","78"
"16","12",11,71,"RHQ",25,"Stoneville",1398,"dp1032b2rf",4,"1.2","84.3","35","6.8","4.3","76","7.5","2.2000000000000002","4.3","24.1","0.61","1.19","75"
"16","13",11,71,"RHQ",25,"Stoneville",1399,"dp1034b2rf",1,"1.2","86.8","36","7.5","5.0999999999999996","76","8.1","2.5","5.5","25.5","0.65","1.17","65"
"16","14",11,71,"RHQ",25,"Stoneville",1399,"dp1034b2rf",4,"1.2","85.8","35","7.3","5.3","74","8","2.65","4.5","24.5","0.62","1.1599999999999999","65"
"16","15",11,71,"RHQ",25,"Stoneville",1401,"tam04wb-33s",1,"1.3","87.4","40","6.8","4","76","7.9","2","4","29.5","0.67","1.29","78"
"16","16",11,71,"RHQ",25,"Stoneville",1401,"tam04wb-33s",4,"1.3","87","42","7.7","3.9","76","7.3","1.95","3.8","30.4","0.71","1.3","80"
"16","19",11,71,"RHQ",25,"Stoneville",1403,"phx4912wrf",1,"1.3","86.8","36","7.1","4.4000000000000004","75","7.1","2.2000000000000002","5","24.5","0.66","1.28","75"
"16","20",11,71,"RHQ",25,"Stoneville",1403,"phx4912wrf",4,"1.3","87.2","36","7.1","4.3","75","6.7","2.15","6.3","26.6","0.64","1.3","74"
"16","23",11,71,"RHQ",25,"Stoneville",1404,"phy499wrf",1,"1.2","85.8","36","7.5","5","73","5.5","2.5","5","26.9","0.61","1.1599999999999999","68"
"16","24",11,71,"RHQ",25,"Stoneville",1404,"phy499wrf",4,"1.2","83.8","36","7.6","5.0999999999999996","73","8.1999999999999993","2.5499999999999998","4.5","26.4","0.63","1.1599999999999999","68"
"16","27",11,71,"RHQ",25,"Stoneville",1413,"fm9170b2f",1,"1.2","84","34","7","4.5","78","7.3","2.25","5","26.1","0.61","1.17","82"
"16","28",11,71,"RHQ",25,"Stoneville",1413,"fm9170b2f",4,"1.2","84.5","34","6.7","4.5","77","7.3","2.25","5","26.5","0.62","1.21","79"
"16","5",11,71,"RHQ",25,"Stoneville",1415,"ark0219-15",1,"1.3","86.4","35","7.1","4.3","72","8.1","2.2000000000000002","7.5","24.8","0.64","1.26","68"
"16","6",11,71,"RHQ",25,"Stoneville",1415,"ark0219-15",4,"1.2","85.3","35","7.3","4.3","73","8.4","2.15","4.8","26.2","0.6","1.27","69"
"16","7",11,71,"RHQ",25,"Stoneville",1416,"ars0222-12",1,"1.3","86","32","6.8","4.0999999999999996","74","6.8","2.1","6.8","24.9","0.65","1.29","68"
"16","8",11,71,"RHQ",25,"Stoneville",1416,"ars0222-12",4,"1.3","86.5","32","7.2","4.4000000000000004","75","7.7","2.2000000000000002","8.5","24.1","0.64","1.3","63"
"16","9",11,71,"RHQ",25,"Stoneville",1417,"ua48",1,"1.3","86.5","44","7.2","5.4","75","7.8","2.65","4.5","28.5","0.65","1.3","87"
"16","10",11,71,"RHQ",25,"Stoneville",1417,"ua48",4,"1.3","88.1","43","7.1","5.2","75","6.9","2.5499999999999998","4.5","28.9","0.71","1.29","81"
"16","17",11,71,"RHQ",25,"Stoneville",1418,"tamcot73",1,"1.2","86.1","41","7.3","5.0999999999999996","72","8.1","2.5499999999999998","4","26.8","0.69","1.2","81"
"16","18",11,71,"RHQ",25,"Stoneville",1418,"tamcot73",4,"1.2","86.2","38","6.8","4.5999999999999996","74","7.9","2.2999999999999998","3.5","27.5","0.69","1.2","85"
"16","29",11,71,"RHQ",25,"Stoneville",1419,"st4145llb2",1,"1.2","85.2","33","6.4","4.2","76","7.3","2.1","5","26.9","0.62","1.21","76"
"16","30",11,71,"RHQ",25,"Stoneville",1419,"st4145llb2",4,"1.2","83.9","32","6.7","4.4000000000000004","74","7.3","2.2000000000000002","5.5","27.3","0.64","1.18","78"
"16","33",11,71,"RHQ",25,"Stoneville",1420,"dyna-gro2570b2rf",1,"1.1000000000000001","84","32","7.3","5","74","7.8","2.5","5.5","24.9","0.57999999999999996","1.1399999999999999","69"
"16","34",11,71,"RHQ",25,"Stoneville",1420,"dyna-gro2570b2rf",4,"1.2","84.7","33","8.1","4.7","75","8.4","2.35","6.8","25.6","0.61","1.1299999999999999","70"
"16","35",11,71,"RHQ",25,"Stoneville",1421,"la35rs",1,"1.3","85.9","35","7.4","4.7","72","8.8000000000000007","2.35","6","24.5","0.63","1.24","76"
"16","36",11,71,"RHQ",25,"Stoneville",1421,"la35rs",4,"1.3","85.5","35","7.4","4.8","73","8.9","2.4","6.5","23.2","0.68","1.23","74"
"16","37",11,71,"RHQ",25,"Stoneville",1422,"md25-26ne",1,"1.3","86.8","35","6.8","4.5999999999999996","76","7.5","2.2999999999999998","7","24.3","0.71","1.27","82"
"16","38",11,71,"RHQ",25,"Stoneville",1422,"md25-26ne",4,"1.3","86.5","35","7.1","4.3","76","7.5","2.15","7.3","25.4","0.7","1.3","80"
"16","39",11,71,"RHQ",25,"Stoneville",1423,"md25-27y",1,"1.2","84.7","39","7","4.5999999999999996","76","7.4","2.2999999999999998","4.5","25.3","0.63","1.19","84"
"16","40",11,71,"RHQ",25,"Stoneville",1423,"md25-27y",4,"1.2","85.8","37","7","4.5999999999999996","76","7.2","2.2999999999999998","5.8","25.4","0.66","1.18","86"
"16","43",11,71,"RHQ",25,"Stoneville",1424,"md25-42y",1,"1.3","87.1","39","7.1","4.7","77","7.6","2.35","4.5","30.4","0.68","1.33","88"
"16","44",11,71,"RHQ",25,"Stoneville",1424,"md25-42y",4,"1.3","87.2","39","7","4.5","77","7.6","2.25","4","28.9","0.67","1.35","86"
"16","41",11,71,"RHQ",25,"Stoneville",1425,"md25-87y",1,"1.3","86.3","46","7.4","4.7","76","8.1","2.35","4","33.4","0.61","1.24","86"
"16","42",11,71,"RHQ",25,"Stoneville",1425,"md25-87y",4,"1.3","86.8","43","7","4","74","8.1999999999999993","2","4.8","32.799999999999997","0.62","1.25","90"
"21","21",11,71,"RHQ",75,"Portageville",1326,"phy375wrf",1,"1.2","84.5","31","6.5","4.2","73","6.9","2.15","7","23.2","0.55000000000000004","1.17","59"
"21","22",11,71,"RHQ",75,"Portageville",1326,"phy375wrf",2,"1.2","84","31","6.7","4.3","73","6.5","2.15","8.5","23.1","0.56000000000000005","1.18","58"
"21","23",11,71,"RHQ",75,"Portageville",1344,"fm9058f",1,"1.2","83.9","33","5.7","4.5999999999999996","72","6.2","2.2000000000000002","7.5","25.8","0.55000000000000004","1.17","66"
"21","24",11,71,"RHQ",75,"Portageville",1344,"fm9058f",2,"1.2","84.1","32","5.7","3.9","75","6.2","2.0499999999999998","7","26.3","0.56999999999999995","1.19","66"
"21","45",11,71,"RHQ",75,"Portageville",1382,"fm1845llb2",1,"1.3","85.4","37","6.5","4.5","73","6.2","2.25","6","26.5","0.6","1.24","64"
"21","46",11,71,"RHQ",75,"Portageville",1382,"fm1845llb2",2,"1.2","85.2","36","6.5","4.4000000000000004","74","6.4","2.25","7.5","24.6","0.56000000000000005","1.22","59"
