"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi"
94,170,"ARI",6,"Safford, AZ",936,2,"145",1.19,0.6,221,7,4.2,10,84.8,32.1,74.4,8.3,4.3
94,170,"ARI",6,"Safford, AZ",938,1,"129",1.15,0.55,183,5.8,4.1,9.3,82.5,25.8,72.2,7.4,4
94,170,"ARI",6,"Safford, AZ",938,2,"147",1.15,0.53,223,5,5,9.7,82.8,31.8,75,8.1,4.6
94,170,"ARI",6,"Safford, AZ",939,1,"145",1.19,0.53,228,7,4.1,9.8,84.7,29.4,76.4,7.5,4.1
94,170,"ARI",6,"Safford, AZ",939,2,"137",1.19,0.59,199,5.5,4.5,9.5,85.2,28.7,74.9,7.9,4.6
94,170,"ARI",6,"Safford, AZ",966,1,"122",1.19,0.58,197,7.5,4.4,10,85.1,28.4,70.8,8.5,4.5
94,170,"ARI",6,"Safford, AZ",966,2,"129",1.19,0.57,200,7.5,4.6,10,86,27.7,74.4,8.3,4.5
94,170,"ARI",6,"Safford, AZ",967,1,"139",1.21,0.6,220,6.8,4.5,9.9,84.7,31.9,70.9,8,4.3
94,170,"ARI",6,"Safford, AZ",967,2,"142",1.21,0.6,239,6.5,4.6,10,83.8,32.6,74.6,7.5,4.6
94,170,"ARI",6,"Safford, AZ",969,1,"140",1.19,0.58,225,7.5,4.2,10,83.1,30.9,75.5,7.6,4.2
94,170,"ARI",6,"Safford, AZ",969,2,"136",1.19,0.57,203,8,4.1,10,83.8,31.6,74.6,7.9,4.2
94,170,"ARI",182,"Maricopa, AZ",578,1,"140",1.14,0.52,228,6.5,4.7,10,83.6,31.6,71.1,7.2,4.8
94,170,"ARI",182,"Maricopa, AZ",578,2,"124",1.16,0.58,229,7,5,10,83.6,33.3,73.7,7.4,5
94,170,"ARI",182,"Maricopa, AZ",649,1,"109",1.15,0.52,209,5.5,4.9,9.7,83.4,31,72.3,8,4.8
94,170,"ARI",182,"Maricopa, AZ",649,2,"131",1.15,0.56,222,5.3,5.2,9.9,82.4,30.7,74,8,5.2
94,170,"ARI",182,"Maricopa, AZ",689,1,"115",1.14,0.55,181,6.3,5,9.5,83.6,23.6,72.2,7.2,5.1
94,170,"ARI",182,"Maricopa, AZ",689,2,"121",1.17,0.53,184,6,4.8,9.6,85.1,26,73.9,6.5,4.9
94,170,"ARI",182,"Maricopa, AZ",731,1,"162",1.21,0.58,243,5.3,4.5,9.5,85.2,33,71.3,7.6,4.5
94,170,"ARI",182,"Maricopa, AZ",731,2,"164",1.2,0.54,254,5.3,4.5,8.9,85.4,31.6,70.2,7.1,4.4
94,170,"ARI",182,"Maricopa, AZ",741,1,"140",1.19,0.54,230,5.3,4.7,9.4,84.5,31.5,72.7,7.8,4.7
94,170,"ARI",182,"Maricopa, AZ",741,2,"130",1.18,0.56,220,5.3,4.8,9.5,83.8,29.6,74.4,7.8,4.8
94,170,"ARI",182,"Maricopa, AZ",828,1,"119",1.17,0.53,188,6.8,4.7,9.4,84,24.8,72.9,7.1,4.8
94,170,"ARI",182,"Maricopa, AZ",828,2,"117",1.17,0.52,180,7.3,4.9,9.3,83.4,24.3,74.1,7.5,4.9
94,170,"ARI",182,"Maricopa, AZ",849,1,"126",1.17,0.53,224,5.3,5.2,9.4,83,30.4,75.4,7.5,5.1
94,170,"ARI",182,"Maricopa, AZ",849,2,"116",1.17,0.54,200,6.3,5,9.4,82.4,28.9,73.7,7.2,5.1
94,170,"ARI",182,"Maricopa, AZ",857,1,"119",1.19,0.57,211,6.8,4.8,10,83.2,29.4,75.7,6.8,4.9
94,170,"ARI",182,"Maricopa, AZ",857,2,"112",1.19,0.56,199,7.3,4.9,10,83.4,28.3,76.1,7.1,4.9
94,170,"ARI",182,"Maricopa, AZ",860,1,"138",1.19,0.58,225,5.8,5.2,9.8,84.2,31.8,74.1,7.9,5.2
94,170,"ARI",182,"Maricopa, AZ",860,2,"113",1.19,0.55,187,6.5,5,9.5,83.5,29.7,74.7,7.4,4.8
94,170,"ARI",182,"Maricopa, AZ",865,1,"129",1.17,0.54,223,5.5,4.6,9.3,82.7,29.5,73.4,7.6,4.8
94,170,"ARI",182,"Maricopa, AZ",865,2,"119",1.19,0.55,197,6.3,4.7,9.5,82.7,29.2,70.8,7.1,4.7
94,170,"ARI",182,"Maricopa, AZ",893,1,"134",1.18,0.56,206,7.3,4.8,9.7,83.2,28,70.1,8.1,4.8
94,170,"ARI",182,"Maricopa, AZ",893,2,"132",1.18,0.59,218,7.5,5,10,84.7,30.1,72,7.5,5
94,170,"ARI",182,"Maricopa, AZ",915,1,"150",1.17,0.57,244,6.8,5.1,10,85.6,30.6,71.6,7.6,5.2
94,170,"ARI",182,"Maricopa, AZ",915,2,"140",1.17,0.57,202,6.8,5.3,10,84.9,29.1,69.5,7.3,5.2
94,170,"ARI",182,"Maricopa, AZ",932,1,"123",1.17,0.53,217,5.8,5.3,9.7,83.5,29.4,74.8,7.5,5.5
94,170,"ARI",182,"Maricopa, AZ",932,2,"106",1.17,0.57,195,6,5.6,9.7,82.6,30.5,73.9,7.6,5.3
94,170,"ARI",182,"Maricopa, AZ",935,1,"135",1.18,0.52,221,5.3,5.1,9.5,83.6,31.1,73.6,7.8,4.8
94,170,"ARI",182,"Maricopa, AZ",935,2,"120",1.17,0.52,203,6,4.9,9.6,84.4,29.8,73.7,7.3,5
94,170,"ARI",182,"Maricopa, AZ",936,1,"136",1.16,0.54,227,5.5,5.2,9.7,84.9,32,74.6,7.5,5.1
94,170,"ARI",182,"Maricopa, AZ",936,2,"140",1.19,0.6,236,6,4.8,9.3,83.2,31.4,72.9,7,4.7
94,170,"ARI",182,"Maricopa, AZ",938,1,"161",1.19,0.56,229,5.3,4.6,9.8,85.3,33.7,72,7.7,4.5
94,170,"ARI",182,"Maricopa, AZ",938,2,"141",1.21,0.56,225,4.8,4.7,9.9,83.4,31.1,71.6,7.5,4.7
94,170,"ARI",182,"Maricopa, AZ",939,1,"111",1.17,0.52,189,5.8,4.9,9.2,82.5,27.3,74,6.9,5.1
94,170,"ARI",182,"Maricopa, AZ",939,2,"124",1.19,0.52,201,6,4.9,9.3,83.3,28.8,70.9,7.9,4.9
94,170,"ARI",182,"Maricopa, AZ",953,1,"126",1.15,0.55,204,7.3,4.6,10,84.1,28.6,73.3,7.5,4.8
94,170,"ARI",182,"Maricopa, AZ",953,2,"122",1.15,0.57,201,7.5,4.5,10,85.3,26.4,73.7,7.4,4.5
94,170,"ARI",182,"Maricopa, AZ",966,1,"117",1.16,0.53,198,7.3,4.9,10,84.5,27.3,74.2,8,4.9
94,170,"ARI",182,"Maricopa, AZ",966,2,"125",1.17,0.57,203,7,4.8,10,85,26.7,71.9,7.5,4.7
94,170,"ARI",182,"Maricopa, AZ",968,1,"142",1.19,0.54,230,5.3,4.7,9.7,83.6,32.2,72.6,8,4.7
94,170,"ARI",182,"Maricopa, AZ",968,2,"142",1.19,0.6,240,5.3,4.8,9.6,84.3,32.1,72.3,7.3,4.9
