"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_str","e1","t1","x50sl","x25sl","yt"
"21","17",7,40,"DEL",75,"Portageville",1323,"stv 4554b2rf",1,1.2,84.4,30,10,4.5,59,8.6,4.5,8.8,21.3,0.58,1.18,"120"
"21","18",7,40,"DEL",75,"Portageville",1323,"stv 4554b2rf",2,1.1,83.7,30,10,4.4,56,8.8,4.5,9.5,20.7,0.56,1.15,"120"
"21","1",7,40,"DEL",184,"Keiser",1166,"phy 72",1,1.2,85,34,7,4.5,64,7.5,4.5,9.3,24.5,0.64,1.2,"165"
"28","2",7,40,"DEL",184,"Keiser",1166,"phy 72",3,1.2,84.5,34,6.8,4.4,65,7,4.5,6.8,25.1,0.58,1.19,"162"
"28","5",7,40,"DEL",184,"Keiser",1196,"stv 4892br",1,1.1,83.2,29,5.9,4.1,66,8.4,4.2,6.3,20.3,0.52,1.1,"137"
"28","6",7,40,"DEL",184,"Keiser",1196,"stv 4892br",3,1.1,83.6,29,6.5,5,63,8.3,4.7,6.8,19.2,0.56,1.1,"130"
"28","3",7,40,"DEL",184,"Keiser",1214,"pm 2167rr",1,1,82.3,30,6.2,4.5,67,8.3,4.5,6,20.2,0.52,1,"136"
"28","4",7,40,"DEL",184,"Keiser",1214,"pm 2167rr",3,1.1,83,30,6.2,4.1,63,7.4,4.1,7.5,21.1,0.52,1.03,"136"
"28","7",7,40,"DEL",184,"Keiser",1224,"dp 555br",1,1.1,82.4,28,5.7,4.1,67,6.8,4.2,5.5,19.9,0.51,1.11,"129"
"28","8",7,40,"DEL",184,"Keiser",1224,"dp 555br",3,1.1,81.1,28,5.4,4.1,67,7.5,4.1,6.3,18.5,0.52,1.12,"129"
"28","9",7,40,"DEL",184,"Keiser",1255,"fm 960b2r",1,1.2,84.6,32,5.9,3.9,62,6.9,3.9,5,22.6,0.55,1.18,"157"
"28","10",7,40,"DEL",184,"Keiser",1255,"fm 960b2r",3,1.2,83.6,30,5.3,3.3,68,7.3,3.2,5.5,23.5,0.56,1.16,"146"
"28","19",7,40,"DEL",184,"Keiser",1262,"st 5599br",1,1.1,83,30,5.7,4,65,8.1,3.9,6,20.2,0.55,1.12,"140"
"28","20",7,40,"DEL",184,"Keiser",1262,"st 5599br",3,1.1,82.9,31,6.2,4.3,66,8.3,4.3,6.5,19.9,0.53,1.12,"140"
"28","15",7,40,"DEL",184,"Keiser",1316,"phy 370wr",1,1.1,83.7,32,7,4.6,65,7.5,4.5,7.5,20.7,0.55,1.11,"137"
"28","16",7,40,"DEL",184,"Keiser",1316,"phy 370wr",3,1.1,82.8,30,6.5,4.2,66,7.5,4.1,7,18.7,0.53,1.09,"132"
"28","13",7,40,"DEL",184,"Keiser",1319,"dpl 454br",1,1.1,83.6,29,6.1,3.5,63,7.3,3.4,7,20.7,0.51,1.12,"142"
"28","14",7,40,"DEL",184,"Keiser",1319,"dpl 454br",3,1.1,82.5,28,5.7,4,64,6.9,3.9,6.8,20.6,0.54,1.13,"146"
"28","11",7,40,"DEL",184,"Keiser",1321,"dpl 117b2rf",1,1.2,84.1,31,6.1,4.2,65,7.8,4.2,6,21.8,0.55,1.18,"151"
"28","12",7,40,"DEL",184,"Keiser",1321,"dpl 117b2rf",3,1.2,82.5,31,6.1,4,59,8.9,4,6.3,20.9,0.57,1.17,"147"
"28","17",7,40,"DEL",184,"Keiser",1323,"stv 4554b2rf",1,1.1,83.7,29,6.8,4.5,61,8.4,4.4,7.5,20.7,0.57,1.14,"140"
"28","18",7,40,"DEL",184,"Keiser",1323,"stv 4554b2rf",3,1.2,84.8,31,7,4.2,65,7.2,4.3,8,21.3,0.57,1.15,"137"
"28","67",7,52,"WES",9,"Pecos, TX",1128,"acala 1517-99",1,1.1,82.7,34,6.8,3.4,77,8.5,3.4,8,22.6,0.57,1.14,"152"
"60","68",7,52,"WES",9,"Pecos, TX",1128,"acala 1517-99",2,1.1,82.2,35,7,3.5,76,8.2,3.4,7.8,21.6,0.6,1.17,"151"
"60","57",7,52,"WES",9,"Pecos, TX",1166,"phy 72",1,1.1,81.9,35,7.3,4.3,74,8.2,4.3,8.5,23.2,0.57,1.1,"143"
"60","58",7,52,"WES",9,"Pecos, TX",1166,"phy 72",2,1.1,82.1,33,7.3,4.2,74,8.9,4,10,23,0.57,1.12,"146"
"60","61",7,52,"WES",9,"Pecos, TX",1196,"stv 4892br",1,1,81.9,30,6.7,4.6,76,9.1,4.4,8,17.5,0.55,1.07,"121"
"60","62",7,52,"WES",9,"Pecos, TX",1196,"stv 4892br",2,1,82.1,30,7.1,4.8,74,9,4.6,8.5,17.7,0.55,1.07,"118"
"60","59",7,52,"WES",9,"Pecos, TX",1214,"pm 2167rr",1,1,80.3,27,6.7,4.6,71,7.7,4.5,7.8,17.6,0.52,0.98,"116"
"60","60",7,52,"WES",9,"Pecos, TX",1214,"pm 2167rr",2,1,81.3,29,7,5,74,8.8,5,7.3,18.2,0.53,0.99,"111"
"60","63",7,52,"WES",9,"Pecos, TX",1224,"dp 555br",1,1,80.2,28,6.1,4,78,8.1,3.8,7.5,17.4,0.52,1.05,"113"
"60","64",7,52,"WES",9,"Pecos, TX",1224,"dp 555br",2,1,80.9,28,6.1,4.5,77,8.4,4.3,6.8,16.7,0.52,1.06,"109"
"60","65",7,52,"WES",9,"Pecos, TX",1255,"fm 960b2r",1,1.1,81.9,32,5.7,3.8,77,8.1,3.5,6.5,18.6,0.56,1.15,"131"
"60","66",7,52,"WES",9,"Pecos, TX",1255,"fm 960b2r",2,1.1,81.2,34,6.1,3.8,80,7.8,3.6,5.5,20.7,0.54,1.13,"134"
"60","69",7,52,"WES",9,"Pecos, TX",1277,"fm 989rr",1,1.1,82,32,6.7,4.1,80,7.7,4,7.3,20.5,0.54,1.08,"132"
"60","70",7,52,"WES",9,"Pecos, TX",1277,"fm 989rr",2,1.1,81.6,32,6.5,4.1,80,8,4.1,7.5,19.8,0.56,1.11,"140"
"60","71",7,52,"WES",9,"Pecos, TX",1278,"nm 03k1028",1,1.1,83.1,34,7,3.7,77,7.8,3.6,9.5,21.7,0.58,1.14,"147"
"60","72",7,52,"WES",9,"Pecos, TX",1278,"nm 03k1028",2,1.1,81.2,33,7,3.3,78,7.7,3.4,9,21.1,0.58,1.11,"149"
"60","73",7,52,"WES",9,"Pecos, TX",1279,"nm 03k1155",1,1.1,82.8,33,7,3.6,77,7.6,3.5,9.8,24.3,0.58,1.16,"135"
"60","74",7,52,"WES",9,"Pecos, TX",1279,"nm 03k1155",2,1.1,81.6,32,6.8,3.5,76,7.7,3.4,10,23.7,0.56,1.16,"138"
"60","75",7,52,"WES",9,"Pecos, TX",1280,"nm 03s1065",1,1.1,83,34,6.8,4,76,8.3,4,8,25.5,0.59,1.16,"141"
"60","76",7,52,"WES",9,"Pecos, TX",1280,"nm 03s1065",2,1.1,82.2,34,6.8,3.8,75,7.9,3.7,8,22.6,0.57,1.1,"146"
"60","1",7,62,"PIM",61,"Maricopa",615,"pima s-7",1,1.4,90.4,47,7.4,4.4,66,11,4.3,5.5,32.6,0.68,1.39,"190"
"73","2",7,62,"PIM",61,"Maricopa",615,"pima s-7",2,1.4,90.1,50,8.1,4.4,69,11,4.5,6.3,34.3,0.7,1.37,"198"
"73","7",7,62,"PIM",61,"Maricopa",1182,"dpl 744",1,1.4,91.7,47,7.1,4.2,73,10,4.3,5.5,36.1,0.74,1.45,"198"
"73","8",7,62,"PIM",61,"Maricopa",1182,"dpl 744",2,1.4,91.1,48,7.4,4.2,74,10,4.2,5.3,35.4,0.69,1.42,"195"
"73","9",7,62,"PIM",61,"Maricopa",1273,"phy 800",1,1.4,91.5,48,7.1,3.8,71,11,3.7,5.3,30.9,0.75,1.42,"194"
"73","10",7,62,"PIM",61,"Maricopa",1273,"phy 800",2,1.4,90.5,49,7.1,3.9,72,11,4.1,5.8,29.7,0.73,1.42,"196"
"73","3",7,62,"PIM",61,"Maricopa",1300,"Cobalt",1,1.4,92,48,7.8,4.1,70,11,4.2,5.8,30.9,0.74,1.43,"189"
"73","4",7,62,"PIM",61,"Maricopa",1300,"Cobalt",2,1.4,90,46,7.4,4.1,69,12,4.3,4.5,30.9,0.72,1.42,"186"
"73","5",7,62,"PIM",61,"Maricopa",1341,"dp 353",1,1.4,89.3,47,7.3,4.1,73,10,4.3,5.3,29.2,0.69,1.4,"186"
"73","6",7,62,"PIM",61,"Maricopa",1341,"dp 353",2,1.4,90.3,47,7.3,4.3,71,11,4.2,4.5,29.3,0.68,1.38,"190"
"73","81",7,71,"RHQ",12,"Lubbock",1166,"phy 72",1,1.1,82.6,33,7.3,4.2,77,8.5,4.2,9.5,20.5,0.58,1.15,"142"
"60","82",7,71,"RHQ",12,"Lubbock",1166,"phy 72",2,1.2,83.5,34,7.4,4.4,76,9,4.5,9.8,21.2,0.56,1.12,"133"
"60","83",7,71,"RHQ",12,"Lubbock",1196,"stv 4892 br",1,1,81.5,31,7.4,3.7,76,9.1,3.7,9.5,18.1,0.55,1.05,"114"
"60","84",7,71,"RHQ",12,"Lubbock",1196,"stv 4892 br",2,1.1,82.2,31,7.4,4.1,77,8.8,4.1,9,18.3,0.53,1.03,"114"
"60","77",7,71,"RHQ",12,"Lubbock",1224,"dp 555rr",1,1.1,80.1,30,6.5,3.8,80,7.7,3.8,7.8,18.4,0.53,1.08,"110"
"60","78",7,71,"RHQ",12,"Lubbock",1224,"dp 555rr",2,1,79,28,6.5,4.2,77,7.8,4,7.5,17.1,0.5,1.03,"106"
"60","79",7,71,"RHQ",12,"Lubbock",1255,"fm 960b2r",1,1.2,80.8,33,6.5,3.7,78,7.8,3.8,7,19.5,0.53,1.12,"131"
"60","80",7,71,"RHQ",12,"Lubbock",1255,"fm 960b2r",2,1.1,80.7,33,6.4,4.5,77,7.6,4.5,6.8,17.6,0.54,1.09,"121"
"60","91",7,71,"RHQ",12,"Lubbock",1303,"cs 37",1,1.1,81,31,7.1,3.9,79,8.2,3.8,9.8,18.7,0.53,1.1,"115"
"60","92",7,71,"RHQ",12,"Lubbock",1303,"cs 37",2,1.1,80.9,31,7.4,3.9,77,7.7,3.8,11,20.6,0.51,1.04,"123"
"60","93",7,71,"RHQ",12,"Lubbock",1306,"cs 45",1,1.1,80.5,31,7.6,3.7,76,8.4,3.6,11,20,0.55,1.05,"112"
"60","94",7,71,"RHQ",12,"Lubbock",1306,"cs 45",2,1.1,81.6,31,7.4,4.3,76,8.1,4.3,9.3,20.9,0.53,1.07,"120"
"60","107",7,71,"RHQ",12,"Lubbock",1309,"fm 9063b2f",1,1.2,83.6,33,7.1,4.1,77,7.4,4.2,7,20.7,0.56,1.14,"131"
"60","108",7,71,"RHQ",12,"Lubbock",1309,"fm 9063b2f",2,1.2,83.1,33,7.1,4.4,78,7.7,4.4,8.5,20.3,0.53,1.08,"129"
"60","85",7,71,"RHQ",12,"Lubbock",1328,"ar 9704-13-05",1,1.1,83.4,32,7.1,4.1,78,8.4,4.3,7.3,19.9,0.56,1.05,"119"
"60","86",7,71,"RHQ",12,"Lubbock",1328,"ar 9704-13-05",2,1.1,82,31,7,4.5,77,8,4.3,9.8,20.7,0.52,1.03,"113"
"60","87",7,71,"RHQ",12,"Lubbock",1329,"ar 9704-13-08",1,1.1,81.5,30,7.1,4,78,8.8,4,9.5,20.4,0.54,1.07,"112"
"60","88",7,71,"RHQ",12,"Lubbock",1329,"ar 9704-13-08",2,1.1,81.8,31,7.3,4.6,75,8.5,4.6,8.5,20.3,0.55,1.06,"112"
"60","89",7,71,"RHQ",12,"Lubbock",1330,"ar 9803-23-08",1,1.2,82.1,31,7.4,4.2,78,8.3,4.2,9,20.2,0.53,1.13,"123"
"60","90",7,71,"RHQ",12,"Lubbock",1330,"ar 9803-23-08",2,1.2,83.5,32,8.1,4,77,8.2,4.2,9.5,20.6,0.56,1.12,"120"
"60","95",7,71,"RHQ",12,"Lubbock",1331,"cd 48",1,1.1,81,31,6.4,3.8,77,8.7,3.8,8,19.4,0.54,1.11,"114"
"60","96",7,71,"RHQ",12,"Lubbock",1331,"cd 48",2,1.1,81.5,30,6.7,4.4,75,8.6,4.4,7.8,20,0.54,1.1,"115"
"60","97",7,71,"RHQ",12,"Lubbock",1332,"cs 53",1,1.1,82.8,29,7.4,4.6,77,8.2,4.7,10,17.8,0.55,1.09,"116"
"60","98",7,71,"RHQ",12,"Lubbock",1332,"cs 53",2,1.1,81.6,29,7.1,4.5,78,8.4,4.4,11,18,0.51,1.06,"107"
"60","99",7,71,"RHQ",12,"Lubbock",1333,"dpl 141bg2rf",1,1.1,80.5,31,7.1,3.7,77,8.4,3.6,9,17.8,0.51,1.07,"111"
"60","100",7,71,"RHQ",12,"Lubbock",1333,"dpl 141bg2rf",2,1.1,80,30,7.1,4.1,76,8.4,4,8.5,18.3,0.52,1.08,"108"
"60","101",7,71,"RHQ",12,"Lubbock",1334,"dpl 143bg2rf",1,1.1,79.5,31,7.1,3.5,76,7.9,3.5,6.5,22.6,0.52,1.09,"109"
"60","102",7,71,"RHQ",12,"Lubbock",1334,"dpl 143bg2rf",2,1.1,80.2,29,6.8,3.8,76,8,3.6,6.5,18.3,0.51,1.05,"108"
"60","103",7,71,"RHQ",12,"Lubbock",1335,"dpl 161bg2rf",1,1.1,82.8,31,7.3,4.2,77,9,3.9,7.5,20.8,0.51,1.04,"123"
"60","104",7,71,"RHQ",12,"Lubbock",1335,"dpl 161bg2rf",2,1.1,81.7,31,7.1,4.1,76,8.3,4.2,7,20.2,0.53,1.08,"123"
"60","105",7,71,"RHQ",12,"Lubbock",1336,"dpl 164bg2rf",1,1.1,81.2,30,7,3.9,78,8.3,3.8,6.5,19.8,0.53,1.11,"119"
"60","106",7,71,"RHQ",12,"Lubbock",1336,"dpl 164bg2rf",2,1.1,80.5,30,7,4,78,7.8,4.1,7.5,19,0.52,1.06,"115"
"60","109",7,71,"RHQ",12,"Lubbock",1337,"jajo 3007",1,1,80.4,30,8.1,3.4,76,9.6,3.3,9.5,17.7,0.53,1.02,"112"
"60","110",7,71,"RHQ",12,"Lubbock",1337,"jajo 3007",2,1.1,82.4,32,7.8,4.3,76,9.5,4.4,8.5,20.1,0.54,1.05,"119"
"60","111",7,71,"RHQ",12,"Lubbock",1338,"jajo 3077",1,1.1,81.8,34,7.1,4.5,77,8.5,4.8,6.5,20.6,0.53,1.05,"120"
"60","112",7,71,"RHQ",12,"Lubbock",1338,"jajo 3077",2,1.1,80.3,33,7.4,4.7,77,8.6,4.7,8.5,20.4,0.54,1.07,"117"
"60","117",7,71,"RHQ",12,"Lubbock",1339,"nm 03N1168",1,1.2,83.9,32,6.7,3.5,78,8,3.5,7,23.7,0.58,1.16,"141"
"60","118",7,71,"RHQ",12,"Lubbock",1339,"nm 03N1168",2,1.2,84.5,33,6.8,3.7,77,8.1,3.6,7,24.6,0.6,1.2,"145"
"60","119",7,71,"RHQ",12,"Lubbock",1340,"tam 01e-22",1,1.2,82.6,34,6.4,3.5,77,8.2,3.3,7,21.6,0.56,1.18,"136"
"60","120",7,71,"RHQ",12,"Lubbock",1340,"tam 01e-22",2,1.2,83.3,35,6.5,4.3,77,8,4.2,5.5,24.8,0.59,1.2,"138"
"60","113",7,71,"RHQ",12,"Lubbock",1342,"nm 03K1001",1,1.2,83.1,37,7.1,3.9,76,8.5,3.9,7.5,23.7,0.55,1.13,"151"
"60","114",7,71,"RHQ",12,"Lubbock",1342,"nm 03K1001",2,1.2,84,37,7.4,4.5,74,8.7,4.4,9,23.6,0.58,1.15,"144"
"60","115",7,71,"RHQ",12,"Lubbock",1343,"nm 03s1023",1,1.2,84.6,35,7.1,3.2,75,7.5,3.1,8.5,26.6,0.57,1.15,"153"
"60","116",7,71,"RHQ",12,"Lubbock",1343,"nm 03s1023",2,1.2,83.2,35,7.1,3.6,74,7.8,3.6,7,24.9,0.57,1.14,"149"
"60","77",7,71,"RHQ",19,"College Station",1166,"phy 72",1,1.2,84.7,35,7.1,4.7,69,7.6,4.7,6.3,23.5,0.66,1.2,"150"
"26","78",7,71,"RHQ",19,"College Station",1166,"phy 72",2,1.2,84.7,36,7.1,4.6,70,8.1,4.6,6.3,25.5,0.66,1.22,"154"
"26","79",7,71,"RHQ",19,"College Station",1196,"stv 4892 br",1,1.1,84.2,31,6.7,4.9,66,6.7,4.9,7,20.7,0.59,1.09,"132"
"26","80",7,71,"RHQ",19,"College Station",1196,"stv 4892 br",2,1.2,85.1,31,6.7,4.8,69,7,5,7.5,21.1,0.63,1.14,"134"
"26","73",7,71,"RHQ",19,"College Station",1224,"dp 555rr",1,1.1,80.9,32,6.5,4.8,72,6.5,4.9,6.5,17.6,0.54,1.06,"116"
"26","74",7,71,"RHQ",19,"College Station",1224,"dp 555rr",2,1.1,82.8,33,6.5,4.7,71,6.1,4.9,5.8,18.9,0.54,1.07,"125"
"26","75",7,71,"RHQ",19,"College Station",1255,"fm 960b2r",1,1.2,83,35,6.5,4.5,68,5.9,4.5,5.3,23.5,0.56,1.11,"133"
"26","76",7,71,"RHQ",19,"College Station",1255,"fm 960b2r",2,1.2,82.7,35,6.2,4.3,69,6.4,4.3,4.8,23.2,0.56,1.13,"140"
"26","87",7,71,"RHQ",19,"College Station",1303,"cs 37",1,1.1,82.8,31,6.7,4.5,69,6.4,4.7,7.5,19.8,0.58,1.11,"130"
"26","88",7,71,"RHQ",19,"College Station",1303,"cs 37",2,1.1,82.2,31,6.7,4.6,73,7,4.6,7.8,20.5,0.56,1.12,"125"
"26","89",7,71,"RHQ",19,"College Station",1306,"cs 45",1,1.2,84.2,32,7,4.7,72,7.1,4.7,8,20,0.58,1.16,"130"
"26","90",7,71,"RHQ",19,"College Station",1306,"cs 45",2,1.2,83.8,32,6.8,4.4,73,7.1,4.5,8.5,21.5,0.59,1.16,"132"
"26","103",7,71,"RHQ",19,"College Station",1309,"fm 9063b2f",1,1.2,82.6,30,6.5,4.5,72,6.5,4.6,6.5,22.7,0.58,1.13,"135"
"26","104",7,71,"RHQ",19,"College Station",1309,"fm 9063b2f",2,1.2,83.1,32,6.8,4.5,70,6.6,4.7,7.3,19.7,0.54,1.12,"145"
"26","81",7,71,"RHQ",19,"College Station",1328,"ar 9704-13-05",1,1.1,83.2,30,6.7,5,72,7.1,5,5.5,20.3,0.57,1.1,"129"
"26","82",7,71,"RHQ",19,"College Station",1328,"ar 9704-13-05",2,1.1,83,30,6.7,4.8,68,6.2,5,6.8,20.2,0.58,1.11,"133"
"26","83",7,71,"RHQ",19,"College Station",1329,"ar 9704-13-08",1,1.1,82.8,31,6.7,4.8,72,7.3,4.9,7.3,19.5,0.58,1.12,"121"
"26","84",7,71,"RHQ",19,"College Station",1329,"ar 9704-13-08",2,1.1,83,30,6.7,5,73,7.7,5.1,7,19.6,0.56,1.13,"125"
"26","85",7,71,"RHQ",19,"College Station",1330,"ar 9803-23-08",1,1.2,83.7,33,7.3,4.3,71,6.9,4.4,7.3,21.1,0.62,1.23,"136"
"26","86",7,71,"RHQ",19,"College Station",1330,"ar 9803-23-08",2,1.2,84.9,33,7.1,4.4,72,6.7,4.4,9.5,20.8,0.62,1.24,"140"
"26","91",7,71,"RHQ",19,"College Station",1331,"cd 48",1,1.2,84.4,32,6.4,4.8,68,6.9,4.9,6.3,20.6,0.6,1.2,"133"
"26","92",7,71,"RHQ",19,"College Station",1331,"cd 48",2,1.3,84.7,34,6.5,4.4,73,7.1,4.5,5.8,21.5,0.62,1.24,"145"
"26","93",7,71,"RHQ",19,"College Station",1332,"cs 53",1,1.1,83.3,28,7.3,4.7,71,6.9,4.7,9.3,18.4,0.59,1.14,"121"
"26","94",7,71,"RHQ",19,"College Station",1332,"cs 53",2,1.2,83.2,29,7,4.5,70,6.7,4.5,9.3,19.6,0.58,1.13,"126"
"26","95",7,71,"RHQ",19,"College Station",1333,"dpl 141bg2rf",1,1.2,82.7,30,7.1,4.2,67,6.8,4.1,7.3,21,0.6,1.17,"136"
"26","96",7,71,"RHQ",19,"College Station",1333,"dpl 141bg2rf",2,1.2,82.9,31,7,4.3,72,6.6,4.3,7.5,21.3,0.56,1.15,"135"
"26","97",7,71,"RHQ",19,"College Station",1334,"dpl 143bg2rf",1,1.2,83.2,28,7,4.4,69,6.6,4.6,8,21.2,0.59,1.16,"126"
"26","98",7,71,"RHQ",19,"College Station",1334,"dpl 143bg2rf",2,1.2,83.9,29,6.5,4.2,68,6.3,4.4,7.8,20.9,0.61,1.22,"127"
"26","99",7,71,"RHQ",19,"College Station",1335,"dpl 161bg2rf",1,1.2,84.4,30,6.8,4.6,70,6.5,4.5,7.8,21.2,0.62,1.22,"131"
"26","100",7,71,"RHQ",19,"College Station",1335,"dpl 161bg2rf",2,1.2,85.2,32,7,4.8,72,6.3,4.9,7.8,22.3,0.64,1.21,"138"
"26","101",7,71,"RHQ",19,"College Station",1336,"dpl 164bg2rf",1,1.2,84.4,30,6.7,4.7,71,6.7,4.7,7.3,21.6,0.6,1.17,"138"
"26","102",7,71,"RHQ",19,"College Station",1336,"dpl 164bg2rf",2,1.2,84.1,30,6.7,4.8,72,6.6,4.9,7.3,21,0.61,1.18,"137"
"26","105",7,71,"RHQ",19,"College Station",1337,"jajo 3007",1,1.2,84.8,31,7.6,4.9,70,8.2,4.9,7.8,20.7,0.63,1.16,"136"
"26","106",7,71,"RHQ",19,"College Station",1337,"jajo 3007",2,1.2,85.8,32,7.8,4.7,70,8.4,4.7,9.5,20.2,0.63,1.17,"126"
"26","107",7,71,"RHQ",19,"College Station",1338,"jajo 3077",1,1.2,82.5,34,7.3,5,72,7.4,5,9.8,22.1,0.54,1.14,"142"
"26","108",7,71,"RHQ",19,"College Station",1338,"jajo 3077",2,1.2,84.7,31,7,4.7,72,7.2,4.8,6.8,22.9,0.61,1.17,"126"
"26","113",7,71,"RHQ",19,"College Station",1339,"nm 03N1168",1,1.3,83.7,31,6.5,4,67,6.9,4,7,25.2,0.58,1.21,"137"
"26","114",7,71,"RHQ",19,"College Station",1339,"nm 03N1168",2,1.3,84.3,31,6.4,4.1,68,7,4.1,7.8,24.9,0.63,1.24,"146"
"26","115",7,71,"RHQ",19,"College Station",1340,"tam 01e-22",1,1.3,84.5,36,6.8,4.1,67,6.3,4.1,7.8,23.9,0.62,1.2,"139"
"26","116",7,71,"RHQ",19,"College Station",1340,"tam 01e-22",2,1.3,83.9,38,6.8,4.2,67,7.1,4.3,6.3,26.1,0.62,1.24,"150"
"26","109",7,71,"RHQ",19,"College Station",1342,"nm 03K1001",1,1.2,84.4,33,7.1,3.8,65,6.8,3.8,6.5,25,0.6,1.15,"148"
"26","110",7,71,"RHQ",19,"College Station",1342,"nm 03K1001",2,1.2,84.7,34,6.8,3.8,66,6.7,3.9,6.8,24.6,0.61,1.18,"154"
"26","111",7,71,"RHQ",19,"College Station",1343,"nm 03s1023",1,1.2,84.5,38,7.3,4.2,67,7.1,4.5,6.8,25.5,0.6,1.19,"156"
"26","112",7,71,"RHQ",19,"College Station",1343,"nm 03s1023",2,1.2,84,35,6.8,4.1,68,7.2,4.1,6.5,24.4,0.62,1.22,"152"
"26","43",7,71,"RHQ",23,"Bossier City",1166,"phy 72",1,1.2,86.6,35,6.5,5,72,8,4.9,7,23.9,0.65,1.21,"154"
"80","44",7,71,"RHQ",23,"Bossier City",1166,"phy 72",2,1.2,85.6,37,6.8,4.6,67,7.8,4.5,6.5,27.1,0.6,1.14,"147"
"80","45",7,71,"RHQ",23,"Bossier City",1196,"stv 4892 br",1,1.1,84.8,31,6.4,5.5,71,6.8,5.5,6.5,21.5,0.61,1.09,"130"
"80","46",7,71,"RHQ",23,"Bossier City",1196,"stv 4892 br",2,1.1,83.7,31,6.7,5.7,71,7.8,5.8,7,21.7,0.6,1.08,"126"
"80","39",7,71,"RHQ",23,"Bossier City",1224,"dp 555rr",1,1.1,84.5,30,5.7,5.3,72,6.3,5.4,5.5,19.7,0.56,1.07,"126"
"80","40",7,71,"RHQ",23,"Bossier City",1224,"dp 555rr",2,1.1,83.9,30,5.9,5.4,69,6.7,5.3,5.5,18.9,0.55,1.08,"125"
"80","41",7,71,"RHQ",23,"Bossier City",1255,"fm 960b2r",1,1.2,85.7,33,5.9,5.2,69,6.2,5.2,4,22.9,0.6,1.15,"143"
"80","42",7,71,"RHQ",23,"Bossier City",1255,"fm 960b2r",2,1.2,85.1,34,6.1,5.5,70,7.1,5.7,4,22,0.57,1.14,"130"
"80","53",7,71,"RHQ",23,"Bossier City",1303,"cs 37",1,1.2,84.2,32,6.5,5.2,72,6.6,5.2,6,20.5,0.56,1.12,"133"
"80","54",7,71,"RHQ",23,"Bossier City",1303,"cs 37",2,1.2,85.5,33,6.5,5.2,71,6.7,5.2,6.3,22.4,0.6,1.15,"131"
"80","55",7,71,"RHQ",23,"Bossier City",1306,"cs 45",1,1.2,84.6,31,6.2,5.1,72,7.6,5,7,20.9,0.6,1.15,"131"
"80","56",7,71,"RHQ",23,"Bossier City",1306,"cs 45",2,1.2,84.7,33,6.4,4.9,71,6.3,4.8,6.8,23.8,0.58,1.13,"128"
"80","69",7,71,"RHQ",23,"Bossier City",1309,"fm 9063b2f",1,1.2,86.7,33,5.9,5,71,6.8,5,4.8,24.3,0.62,1.19,"146"
"80","70",7,71,"RHQ",23,"Bossier City",1309,"fm 9063b2f",2,1.2,85.4,31,5.9,5,72,6.9,4.8,4.8,24.1,0.61,1.18,"139"
"80","47",7,71,"RHQ",23,"Bossier City",1328,"ar 9704-13-05",1,1.1,85,30,5.9,5.2,71,6.8,5.6,5.5,18.9,0.59,1.08,"125"
"80","48",7,71,"RHQ",23,"Bossier City",1328,"ar 9704-13-05",2,1.1,84.7,29,6.2,5.3,70,7.7,5.2,6,19.7,0.56,1.08,"127"
"80","49",7,71,"RHQ",23,"Bossier City",1329,"ar 9704-13-08",1,1.1,85.3,29,6.2,5.4,72,7.2,5.8,6.5,18.9,0.6,1.12,"115"
"80","50",7,71,"RHQ",23,"Bossier City",1329,"ar 9704-13-08",2,1.1,84.4,29,6.2,5.8,70,6.9,5.8,6,20.1,0.58,1.11,"121"
"80","51",7,71,"RHQ",23,"Bossier City",1330,"ar 9803-23-08",1,1.2,85.8,31,6.4,4.9,69,6.3,4.8,6,21.4,0.6,1.18,"136"
"80","52",7,71,"RHQ",23,"Bossier City",1330,"ar 9803-23-08",2,1.2,85.6,29,6.5,5,71,6.7,4.9,6.5,20,0.58,1.17,"135"
"80","57",7,71,"RHQ",23,"Bossier City",1331,"cd 48",1,1.2,85.2,32,5.9,5,67,7.8,5.2,5.3,21.5,0.62,1.2,"137"
"80","58",7,71,"RHQ",23,"Bossier City",1331,"cd 48",2,1.2,85.2,30,5.9,5.3,69,6.9,5.2,5,21.6,0.57,1.14,"123"
"80","59",7,71,"RHQ",23,"Bossier City",1332,"cs 53",1,1.2,85.9,29,6.5,5.1,70,6.2,5,7.8,21,0.6,1.15,"119"
"80","60",7,71,"RHQ",23,"Bossier City",1332,"cs 53",2,1.2,85.7,30,6.7,5,67,6.2,4.9,6,22.1,0.61,1.14,"125"
"80","61",7,71,"RHQ",23,"Bossier City",1333,"dpl 141bg2rf",1,1.2,84.9,30,5.9,5.4,68,7.2,4.8,5.8,21.9,0.59,1.16,"129"
"80","62",7,71,"RHQ",23,"Bossier City",1333,"dpl 141bg2rf",2,1.2,85.7,31,6.2,4.8,72,6.7,5,7.5,22.6,0.6,1.18,"123"
"80","63",7,71,"RHQ",23,"Bossier City",1334,"dpl 143bg2rf",1,1.2,86.8,29,5.9,4.8,71,7.1,4.4,6.5,21.2,0.6,1.19,"125"
