loc,yr,var,sample,breeder,regcode,reg,loccode,vcode,rep,mean_mic,mean_rd,mean_str,mean_uhm,mean_ui
"Shafter, CA",2000,ua-5,14,36,63,PIM,1,1184,2,4,66,44,NA,86.6
Kings County,2000,pima s-7,75,36,63,PIM,2,615,1,4.2,68,45,NA,85.9
Kings County,2000,pima s-7,76,36,63,PIM,2,615,2,4.199999999999999,65,49,NA,88
Kings County,2000,chaney ranch 252,77,36,63,PIM,2,975,1,3.95,67,44,NA,89.2
Kings County,2000,chaney ranch 252,78,36,63,PIM,2,975,2,4,65,45,NA,88.6
Kings County,2000,gc 9003,79,36,63,PIM,2,1108,1,4.15,68,46,NA,87.3
Kings County,2000,gc 9003,80,36,63,PIM,2,1108,2,3.95,65,42,NA,87.4
Kings County,2000,oa 361(dp-white),83,36,63,PIM,2,1109,1,3.95,66,46,NA,87.8
Kings County,2000,oa 361(dp-white),84,36,63,PIM,2,1109,2,4,64,41,NA,87.6
Kings County,2000,phy 53,85,36,63,PIM,2,1113,1,3.75,66,52,NA,88.3
Kings County,2000,phy 53,86,36,63,PIM,2,1113,2,3.9,70,43,NA,88.1
Kings County,2000,dpl 744,81,36,63,PIM,2,1182,1,4.15,67,46,NA,87.6
Kings County,2000,dpl 745,82,36,63,PIM,2,1182,2,4.3,68,44,NA,86.7
Fresno County,2000,pima s-7,61,36,63,PIM,3,615,1,4.1,64,58,NA,90
Fresno County,2000,pima s-7,62,36,63,PIM,3,615,2,4,63,49,NA,87.3
Fresno County,2000,chaney ranch 252,63,36,63,PIM,3,975,1,4.1,66,44,NA,87.5
Fresno County,2000,chaney ranch 252,64,36,63,PIM,3,975,2,4,64,47,NA,87.9
Fresno County,2000,gc 9003,65,36,63,PIM,3,1108,1,4.05,65,48,NA,88.8
Fresno County,2000,gc 9003,66,36,63,PIM,3,1108,2,3.9,64,51,NA,86.6
Fresno County,2000,oa 361(dp-white),69,36,63,PIM,3,1109,1,4.05,67,51,NA,87.7
Fresno County,2000,oa 361(dp-white),70,36,63,PIM,3,1109,2,4.1,68,44,NA,88.1
Fresno County,2000,phy 53,71,36,63,PIM,3,1113,1,3.7,67,47,NA,89.2
Fresno County,2000,phy 53,72,36,63,PIM,3,1113,2,3.8499999999999996,67,53,NA,87.8
Fresno County,2000,dpl 744,67,36,63,PIM,3,1182,1,4,68,45,NA,89.3
Fresno County,2000,dpl 745,68,36,63,PIM,3,1182,2,4.1,66,47,NA,87.7
"Kern, CA",2000,pima s-7,47,36,63,PIM,80,615,1,3.95,66,47,NA,88
"Kern, CA",2000,pima s-7,48,36,63,PIM,80,615,2,4,66,48,NA,88
"Kern, CA",2000,chaney ranch 252,49,36,63,PIM,80,975,1,4.05,68,41,NA,88.3
"Kern, CA",2000,chaney ranch 252,50,36,63,PIM,80,975,2,4.15,67,45,NA,88.7
"Kern, CA",2000,gc 9003,51,36,63,PIM,80,1108,1,4.1,68,43,NA,85.6
"Kern, CA",2000,gc 9003,52,36,63,PIM,80,1108,2,4.15,67,44,NA,86.4
"Kern, CA",2000,oa 361(dp-white),55,36,63,PIM,80,1109,1,4.15,70,45,NA,87.7
"Kern, CA",2000,oa 361(dp-white),56,36,63,PIM,80,1109,2,4.1,70,44,NA,87.3
"Kern, CA",2000,phy 53,57,36,63,PIM,80,1113,1,3.9,67,48,NA,87.8
"Kern, CA",2000,phy 53,58,36,63,PIM,80,1113,2,3.95,67,48,NA,89.7
"Kern, CA",2000,dpl 744,53,36,63,PIM,80,1182,1,4.300000000000001,70,41,NA,88.4
"Kern, CA",2000,dpl 745,54,36,63,PIM,80,1182,2,4.3,67,43,NA,87.7
"W Side Field Station, CA",2000,pima s-7,15,36,63,PIM,132,615,1,4.199999999999999,62,46,NA,88.7
"W Side Field Station, CA",2000,pima s-7,16,36,63,PIM,132,615,2,4.1,60,47,NA,89.1
"W Side Field Station, CA",2000,chaney ranch 252,17,36,63,PIM,132,975,1,3.8,59,44,NA,86.8
"W Side Field Station, CA",2000,chaney ranch 252,18,36,63,PIM,132,975,2,3.95,62,40,NA,88.3
"W Side Field Station, CA",2000,gc 9003,23,36,63,PIM,132,1108,1,4,63,43,NA,87.7
"W Side Field Station, CA",2000,gc 9003,24,36,63,PIM,132,1108,2,3.95,65,40,NA,86.5
"W Side Field Station, CA",2000,oa 361(dp-white),27,36,63,PIM,132,1109,1,3.95,66,46,NA,88.5
"W Side Field Station, CA",2000,oa 361(dp-white),28,36,63,PIM,132,1109,2,4.05,67,44,NA,87.8
"W Side Field Station, CA",2000,phy 53,29,36,63,PIM,132,1113,1,3.75,64,41,NA,86.6
"W Side Field Station, CA",2000,phy 53,30,36,63,PIM,132,1113,2,3.9,60,46,NA,87.9
"W Side Field Station, CA",2000,dpl 744,25,36,63,PIM,132,1182,1,4.1,62,40,NA,85.5
"W Side Field Station, CA",2000,dpl 745,26,36,63,PIM,132,1182,2,4.2,64,44,NA,87.3
"W Side Field Station, CA",2000,ua-5,31,36,63,PIM,132,1184,1,3.85,63,45,NA,88.7
"W Side Field Station, CA",2000,ua-5,32,36,63,PIM,132,1184,2,3.9,61,41,NA,88.7
"College Station, TX",2000,acala maxxa,57,26,71,RHQ,19,773,3,3.9,61,37,NA,84.4
"College Station, TX",2000,nu 33b,59,26,71,RHQ,19,1009,3,4.65,64,30,NA,84.2
"College Station, TX",2000,94 l-25,64,26,71,RHQ,19,1064,1,4.25,65,31,NA,85.2
"College Station, TX",2000,96 l-25,65,26,71,RHQ,19,1064,3,4.4,60,34,NA,85.5
"College Station, TX",2000,sg 747,60,26,71,RHQ,19,1104,1,4.699999999999999,62,29,NA,84.8
"College Station, TX",2000,sg 747,61,26,71,RHQ,19,1104,3,5.15,64,30,NA,84.5
"College Station, TX",2000,delta pearl,72,26,71,RHQ,19,1140,1,4.6,61,29,NA,82.5
"College Station, TX",2000,delta pearl,73,26,71,RHQ,19,1140,3,4.3,67,31,NA,84.4
"College Station, TX",2000,psc ga 161,86,26,71,RHQ,19,1150,1,4.95,58,29,NA,82.2
"College Station, TX",2000,psc ga 161,87,26,71,RHQ,19,1150,3,4.75,63,32,NA,82.6
"College Station, TX",2000,psc 355,84,26,71,RHQ,19,1158,1,4.9,60,31,NA,84.9
"College Station, TX",2000,psc 355,85,26,71,RHQ,19,1158,3,4.9,61,34,NA,84
"College Station, TX",2000,94 j 3,62,26,71,RHQ,19,1171,1,4.199999999999999,62,34,NA,85.8
"College Station, TX",2000,96 j 3,63,26,71,RHQ,19,1171,3,4.300000000000001,63,32,NA,85.6
"College Station, TX",2000,ark,68,26,71,RHQ,19,1172,1,5,61,35,NA,85.2
"College Station, TX",2000,ark,69,26,71,RHQ,19,1172,3,4.8,64,36,NA,85.5
"College Station, TX",2000,asci 0223,66,26,71,RHQ,19,1173,1,4.45,64,36,NA,86.1
"College Station, TX",2000,asci 0223,67,26,71,RHQ,19,1173,3,4.35,56,38,NA,85.3
"College Station, TX",2000,dpl 99x02,70,26,71,RHQ,19,1174,1,4.55,60,32,NA,84.4
"College Station, TX",2000,dpl 99x02,71,26,71,RHQ,19,1174,3,4.5,63,32,NA,84.1
"College Station, TX",2000,fm 966,74,26,71,RHQ,19,1175,1,4.65,58,37,NA,85.6
"College Station, TX",2000,fm 966,75,26,71,RHQ,19,1175,3,4.8,59,38,NA,85.1
"College Station, TX",2000,jajo 8067,76,26,71,RHQ,19,1176,1,4.15,63,34,NA,85.8
"College Station, TX",2000,jajo 8067,77,26,71,RHQ,19,1176,3,4.5,60,34,NA,86.3
"College Station, TX",2000,jajo 8073,78,26,71,RHQ,19,1177,1,4,67,33,NA,86.1
"College Station, TX",2000,jajo 8075,79,26,71,RHQ,19,1177,3,4.25,64,34,NA,86.4
"College Station, TX",2000,jajo 8185,80,26,71,RHQ,19,1178,1,4.949999999999999,68,31,NA,83
"College Station, TX",2000,jajo 8185,81,26,71,RHQ,19,1178,3,5,65,31,NA,84.2
"College Station, TX",2000,ss 9904,88,26,71,RHQ,19,1179,1,4.8,57,34,NA,85.3
"College Station, TX",2000,ss 9904,89,26,71,RHQ,19,1179,3,4.65,65,35,NA,84.9
"College Station, TX",2000,ss 9907,90,26,71,RHQ,19,1180,1,5.25,53,36,NA,84.6
"College Station, TX",2000,ss 9907,91,26,71,RHQ,19,1180,3,5,61,37,NA,84.1
"Bossier City, LA",2000,acala maxxa,35,80,71,RHQ,23,773,1,3.55,69,34,NA,82.9
"Bossier City, LA",2000,acala maxxa,36,80,71,RHQ,23,773,2,3.8499999999999996,72,34,NA,82.9
"Bossier City, LA",2000,nu 33b,37,80,71,RHQ,23,1009,1,3.9,65,26,NA,81
"Bossier City, LA",2000,nu 33b,38,80,71,RHQ,23,1009,2,4,71,28,NA,82.3
"Bossier City, LA",2000,94 l-25,43,80,71,RHQ,23,1064,1,3.9,65,31,NA,83.5
"Bossier City, LA",2000,95 l-25,44,80,71,RHQ,23,1064,2,4.1,70,28,NA,83.7
"Bossier City, LA",2000,sg 747,39,80,71,RHQ,23,1104,1,4.199999999999999,66,30,NA,82.9
"Bossier City, LA",2000,sg 747,40,80,71,RHQ,23,1104,2,4.5,67,28,NA,81.5
"Bossier City, LA",2000,delta pearl,51,80,71,RHQ,23,1140,1,4.2,65,25,NA,82.6
"Bossier City, LA",2000,delta pearl,52,80,71,RHQ,23,1140,2,4.4,70,28,NA,80.59999999999998
"Bossier City, LA",2000,psc ga 161,65,80,71,RHQ,23,1150,1,4.35,67,26,NA,82.5
"Bossier City, LA",2000,psc ga 161,66,80,71,RHQ,23,1150,2,4.65,67,27,NA,81.8
"Bossier City, LA",2000,psc 355,63,80,71,RHQ,23,1158,1,4.300000000000001,66,31,NA,83
"Bossier City, LA",2000,psc 355,64,80,71,RHQ,23,1158,2,4.4,65,29,NA,82.8
"Bossier City, LA",2000,94 j 3,41,80,71,RHQ,23,1171,1,3.9,66,29,NA,83.2
"Bossier City, LA",2000,95 j 3,42,80,71,RHQ,23,1171,2,4.35,63,28,NA,83.4
"Bossier City, LA",2000,ark,47,80,71,RHQ,23,1172,1,4.05,66,31,NA,82.8
"Bossier City, LA",2000,ark,48,80,71,RHQ,23,1172,2,4.45,68,31,NA,82.2
"Bossier City, LA",2000,asci 0223,45,80,71,RHQ,23,1173,1,3.95,69,29,NA,82.7
"Bossier City, LA",2000,asci 0223,46,80,71,RHQ,23,1173,2,4,66,30,NA,81.8
"Bossier City, LA",2000,dpl 99x02,49,80,71,RHQ,23,1174,1,3.9,64,29,NA,81.8
"Bossier City, LA",2000,dpl 99x02,50,80,71,RHQ,23,1174,2,4.15,68,30,NA,82.3
"Bossier City, LA",2000,fm 966,53,80,71,RHQ,23,1175,1,5.6,68,31,NA,82
"Bossier City, LA",2000,fm 966,54,80,71,RHQ,23,1175,2,4.05,67,29,NA,83.1
"Bossier City, LA",2000,jajo 8067,55,80,71,RHQ,23,1176,1,3.6,63,27,NA,82.4
"Bossier City, LA",2000,jajo 8067,56,80,71,RHQ,23,1176,2,3.8499999999999996,66,30,NA,83.1
"Bossier City, LA",2000,jajo 8073,57,80,71,RHQ,23,1177,1,3.3499999999999996,66,28,NA,83.5
"Bossier City, LA",2000,jajo 8074,58,80,71,RHQ,23,1177,2,3.6,67,28,NA,83
"Bossier City, LA",2000,jajo 8185,59,80,71,RHQ,23,1178,1,4,68,27,NA,82.4
"Bossier City, LA",2000,jajo 8185,60,80,71,RHQ,23,1178,2,4.1,69,27,NA,81.7
"Bossier City, LA",2000,ss 9904,67,80,71,RHQ,23,1179,1,4.300000000000001,64,29,NA,82.5
"Bossier City, LA",2000,ss 9904,68,80,71,RHQ,23,1179,2,4.1,66,29,NA,83.9
"Bossier City, LA",2000,ss 9907,69,80,71,RHQ,23,1180,1,4.35,65,30,NA,82.3
"Bossier City, LA",2000,ss 9907,70,80,71,RHQ,23,1180,2,4.65,52,32,NA,82.4
"Bossier City, LA",2000,md 841b,61,80,71,RHQ,23,1181,1,4.65,65,34,NA,81.2
"Bossier City, LA",2000,md 841b,62,80,71,RHQ,23,1181,2,4.6,63,33,NA,81.8
"Stoneville, MS",2000,acala maxxa,1,16,71,RHQ,25,773,1,3.8499999999999996,73,31,NA,84.1
"Stoneville, MS",2000,acala maxxa,2,16,71,RHQ,25,773,2,3.9499999999999997,65,31,NA,82.4
"Stoneville, MS",2000,nu 33b,3,16,71,RHQ,25,1009,1,4.2,75,27,NA,82.9
"Stoneville, MS",2000,nu 33b,4,16,71,RHQ,25,1009,2,4.199999999999999,71,26,NA,82
"Stoneville, MS",2000,94 l-25,9,16,71,RHQ,25,1064,1,4.1,74,30,NA,82.9
"Stoneville, MS",2000,95 l-25,10,16,71,RHQ,25,1064,2,4.25,75,32,NA,83.9
"Stoneville, MS",2000,sg 747,5,16,71,RHQ,25,1104,1,4.75,74,25,NA,84.2
"Stoneville, MS",2000,sg 747,6,16,71,RHQ,25,1104,2,4.800000000000001,77,27,NA,84
"Stoneville, MS",2000,delta pearl,17,16,71,RHQ,25,1140,1,4.6,78,29,NA,81.3
"Stoneville, MS",2000,delta pearl,18,16,71,RHQ,25,1140,2,4.550000000000001,77,28,NA,81.4
"Stoneville, MS",2000,psc ga 161,31,16,71,RHQ,25,1150,1,4.6,73,26,NA,82.5
"Stoneville, MS",2000,psc ga 161,32,16,71,RHQ,25,1150,2,4.5,77,28,NA,84.1
"Stoneville, MS",2000,psc 355,29,16,71,RHQ,25,1158,1,4.5,75,31,NA,83.4
"Stoneville, MS",2000,psc 355,30,16,71,RHQ,25,1158,2,4.65,74,27,NA,82.1
"Stoneville, MS",2000,94 j 3,7,16,71,RHQ,25,1171,1,4,71,29,NA,84.1
"Stoneville, MS",2000,95 j 3,8,16,71,RHQ,25,1171,2,4.1,74,28,NA,83.3
"Stoneville, MS",2000,ark,13,16,71,RHQ,25,1172,1,4.75,75,29,NA,84.4
"Stoneville, MS",2000,ark,14,16,71,RHQ,25,1172,2,4.6,75,29,NA,84.2
"Stoneville, MS",2000,asci 0223,11,16,71,RHQ,25,1173,1,3.9,79,30,NA,84.1
"Stoneville, MS",2000,asci 0223,12,16,71,RHQ,25,1173,2,3.75,76,31,NA,83.3
"Stoneville, MS",2000,dpl 99x02,15,16,71,RHQ,25,1174,1,4.5,76,29,NA,83.6
"Stoneville, MS",2000,dpl 99x02,16,16,71,RHQ,25,1174,2,4.300000000000001,76,31,NA,83.9
"Stoneville, MS",2000,fm 966,19,16,71,RHQ,25,1175,1,4.5,78,32,NA,82.2
"Stoneville, MS",2000,fm 966,20,16,71,RHQ,25,1175,2,4,78,32,NA,84.2
"Stoneville, MS",2000,jajo 8067,21,16,71,RHQ,25,1176,1,4.4,76,30,NA,82.9
"Stoneville, MS",2000,jajo 8067,22,16,71,RHQ,25,1176,2,4.1,75,27,NA,82.3
"Stoneville, MS",2000,jajo 8073,23,16,71,RHQ,25,1177,1,3.85,76,30,NA,85.3
"Stoneville, MS",2000,jajo 8074,24,16,71,RHQ,25,1177,2,4,76,28,NA,86.1
"Stoneville, MS",2000,jajo 8185,25,16,71,RHQ,25,1178,1,4.35,75,26,NA,84.3
"Stoneville, MS",2000,jajo 8185,26,16,71,RHQ,25,1178,2,4.8,74,28,NA,83.8
"Stoneville, MS",2000,ss 9904,33,16,71,RHQ,25,1179,1,4.5,74,28,NA,83.8
"Stoneville, MS",2000,ss 9904,34,16,71,RHQ,25,1179,2,4.300000000000001,75,28,NA,84.8
"Stoneville, MS",2000,ss 9907,35,16,71,RHQ,25,1180,1,5.25,74,26,NA,81
"Stoneville, MS",2000,ss 9907,36,16,71,RHQ,25,1180,2,5.1,74,30,NA,83.5
"Stoneville, MS",2000,md 841b,27,16,71,RHQ,25,1181,1,4.75,72,31,NA,82.5
"Stoneville, MS",2000,md 841b,28,16,71,RHQ,25,1181,2,4.949999999999999,72,33,NA,83.5
"Keiser, AR",2000,acala maxxa,17,28,71,RHQ,184,773,1,4.2,71,30,NA,84.4
"Keiser, AR",2000,acala maxxa,18,28,71,RHQ,184,773,2,4.1,60,31,NA,84.5
"Keiser, AR",2000,nu 33b,19,28,71,RHQ,184,1009,1,3.9,72,30,NA,84.9
"Keiser, AR",2000,nu 33b,20,28,71,RHQ,184,1009,2,4.2,73,29,NA,84.1
"Keiser, AR",2000,94 l-25,25,28,71,RHQ,184,1064,1,3.95,69,30,NA,84.1
"Keiser, AR",2000,95 l-25,26,28,71,RHQ,184,1064,2,4.2,67,28,NA,83.1
"Keiser, AR",2000,sg 747,21,28,71,RHQ,184,1104,1,3.8,74,30,NA,83
"Keiser, AR",2000,sg 747,22,28,71,RHQ,184,1104,2,4.199999999999999,69,28,NA,83.3
"Keiser, AR",2000,delta pearl,33,28,71,RHQ,184,1140,1,3.8,69,30,NA,83.9
"Keiser, AR",2000,delta pearl,34,28,71,RHQ,184,1140,2,3.7,69,28,NA,85.2
"Keiser, AR",2000,psc ga 161,47,28,71,RHQ,184,1150,1,3.7,69,31,NA,83.5
"Keiser, AR",2000,psc ga 161,48,28,71,RHQ,184,1150,2,3.9,70,34,NA,82.5
"Keiser, AR",2000,psc 355,45,28,71,RHQ,184,1158,1,3.75,72,28,NA,83.1
"Keiser, AR",2000,psc 355,46,28,71,RHQ,184,1158,2,3.75,65,30,NA,84.3
"Keiser, AR",2000,94 j 3,23,28,71,RHQ,184,1171,1,3.5,70,28,NA,83.9
"Keiser, AR",2000,95 j 3,24,28,71,RHQ,184,1171,2,3.6500000000000004,74,35,NA,84.5
"Keiser, AR",2000,ark,29,28,71,RHQ,184,1172,1,4.4,69,31,NA,85.2
"Keiser, AR",2000,ark,30,28,71,RHQ,184,1172,2,3.3499999999999996,69,31,NA,84.1
"Keiser, AR",2000,asci 0223,27,28,71,RHQ,184,1173,1,3.7,72,30,NA,83.6
"Keiser, AR",2000,asci 0223,28,28,71,RHQ,184,1173,2,3.5,73,30,NA,83.9
"Keiser, AR",2000,dpl 99x02,31,28,71,RHQ,184,1174,1,3.8,70,29,NA,84.1
"Keiser, AR",2000,dpl 99x02,32,28,71,RHQ,184,1174,2,3.7,67,29,NA,83.3
"Keiser, AR",2000,fm 966,35,28,71,RHQ,184,1175,1,4,69,30,NA,84.4
"Keiser, AR",2000,fm 966,36,28,71,RHQ,184,1175,2,4.35,63,26,NA,84.3
"Keiser, AR",2000,jajo 8067,37,28,71,RHQ,184,1176,1,3.5,72,32,NA,84.3
"Keiser, AR",2000,jajo 8067,38,28,71,RHQ,184,1176,2,3.6,56,32,NA,83.3
"Keiser, AR",2000,jajo 8073,39,28,71,RHQ,184,1177,1,3.4,71,32,NA,83.9
"Keiser, AR",2000,jajo 8074,40,28,71,RHQ,184,1177,2,4.2,71,28,NA,83.3
"Keiser, AR",2000,jajo 8185,41,28,71,RHQ,184,1178,1,4.35,71,26,NA,84.4
"Keiser, AR",2000,jajo 8185,42,28,71,RHQ,184,1178,2,3.6,67,31,NA,82.5
"Keiser, AR",2000,ss 9904,49,28,71,RHQ,184,1179,1,4.3,65,32,NA,82.6
"Keiser, AR",2000,ss 9904,50,28,71,RHQ,184,1179,2,3.95,64,28,NA,83.4
"Keiser, AR",2000,ss 9907,51,28,71,RHQ,184,1180,1,3.55,75,28,NA,83.6
"Keiser, AR",2000,ss 9907,52,28,71,RHQ,184,1180,2,4.1,72,35,NA,83.7
"Keiser, AR",2000,md 841b,43,28,71,RHQ,184,1181,1,3.75,72,28,NA,83.2
"Keiser, AR",2000,md 841b,44,28,71,RHQ,184,1181,2,3.1,58,29,NA,83.7
"Tifton, GA",2000,acala maxxa,31,31,72,RHQ,35,773,1,3.95,76,32,NA,79.59999999999998
"Tifton, GA",2000,acala maxxa,32,31,72,RHQ,35,773,2,4.55,74,35,NA,81
"Tifton, GA",2000,nu 33b,33,31,72,RHQ,35,1009,1,4.95,73,30,NA,79.9
"Tifton, GA",2000,nu 33b,34,31,72,RHQ,35,1009,2,4.949999999999999,61,30,NA,80.4
"Tifton, GA",2000,94 l-25,39,31,72,RHQ,35,1064,1,4.7,72,31,NA,79.59999999999998
"Tifton, GA",2000,95 l-25,40,31,72,RHQ,35,1064,2,4.7,66,32,NA,80.09999999999998
"Tifton, GA",2000,sg 747,35,31,72,RHQ,35,1104,1,5.4,70,29,NA,80.9
"Tifton, GA",2000,sg 747,36,31,72,RHQ,35,1104,2,5,75,28,NA,80.5
"Tifton, GA",2000,delta pearl,47,31,72,RHQ,35,1140,1,4.800000000000001,60,30,NA,81.2
"Tifton, GA",2000,delta pearl,48,31,72,RHQ,35,1140,2,5.699999999999999,64,31,NA,80.9
"Tifton, GA",2000,psc ga 161,61,31,72,RHQ,35,1150,1,5.449999999999999,74,31,NA,80.7
"Tifton, GA",2000,psc ga 161,62,31,72,RHQ,35,1150,2,4.9,75,29,NA,81.5
"Tifton, GA",2000,psc 355,59,31,72,RHQ,35,1158,1,5.6,71,33,NA,81.59999999999998
"Tifton, GA",2000,psc 355,60,31,72,RHQ,35,1158,2,4.9,64,35,NA,81.9
"Tifton, GA",2000,94 j 3,37,31,72,RHQ,35,1171,1,5.15,73,31,NA,81.9
"Tifton, GA",2000,95 j 3,38,31,72,RHQ,35,1171,2,5.300000000000001,73,32,NA,83
"Tifton, GA",2000,ark,43,31,72,RHQ,35,1172,1,5.85,73,30,NA,80.09999999999998
"Tifton, GA",2000,ark,44,31,72,RHQ,35,1172,2,5.25,69,33,NA,81.59999999999998
"Tifton, GA",2000,asci 0223,41,31,72,RHQ,35,1173,1,5.05,74,33,NA,80.9
"Tifton, GA",2000,asci 0223,42,31,72,RHQ,35,1173,2,5.15,73,31,NA,79.4
"Tifton, GA",2000,dpl 99x02,45,31,72,RHQ,35,1174,1,5.699999999999999,63,31,NA,80.3
"Tifton, GA",2000,dpl 99x02,46,31,72,RHQ,35,1174,2,5.55,74,32,NA,80.9
"Tifton, GA",2000,fm 966,49,31,72,RHQ,35,1175,1,4.55,77,38,NA,84
"Tifton, GA",2000,fm 966,50,31,72,RHQ,35,1175,2,4.65,79,34,NA,82
"Tifton, GA",2000,jajo 8067,51,31,72,RHQ,35,1176,1,4.4,76,34,NA,82.9
"Tifton, GA",2000,jajo 8067,52,31,72,RHQ,35,1176,2,4.65,69,33,NA,82
"Tifton, GA",2000,jajo 8073,53,31,72,RHQ,35,1177,1,5,74,31,NA,81.2
"Tifton, GA",2000,jajo 8074,54,31,72,RHQ,35,1177,2,5.199999999999999,72,30,NA,78.7
"Tifton, GA",2000,jajo 8185,55,31,72,RHQ,35,1178,1,4.75,74,31,NA,82.3
"Tifton, GA",2000,jajo 8185,56,31,72,RHQ,35,1178,2,4.800000000000001,74,31,NA,81.59999999999998
"Tifton, GA",2000,ss 9904,63,31,72,RHQ,35,1179,1,4.4,74,31,NA,81
"Tifton, GA",2000,ss 9904,64,31,72,RHQ,35,1179,2,5.4,68,32,NA,80.09999999999998
"Tifton, GA",2000,ss 9907,65,31,72,RHQ,35,1180,1,5.05,65,34,NA,81.4
"Tifton, GA",2000,ss 9907,66,31,72,RHQ,35,1180,2,5.2,69,34,NA,81.2
"Tifton, GA",2000,md 841b,57,31,72,RHQ,35,1181,1,5.4,73,35,NA,78.5
"Tifton, GA",2000,md 841b,58,31,72,RHQ,35,1181,2,5.65,71,34,NA,80.5
"Florence, SC",2000,acala maxxa,1,18,72,RHQ,36,773,1,4.1,70,32,NA,82.8
"Florence, SC",2000,acala maxxa,2,18,72,RHQ,36,773,2,4.3,71,36,NA,82.5
"Florence, SC",2000,nu 33b,3,18,72,RHQ,36,1009,1,4.7,71,28,NA,83.9
"Florence, SC",2000,nu 33b,4,18,72,RHQ,36,1009,2,4.300000000000001,75,29,NA,84.5
"Florence, SC",2000,94 l-25,9,18,72,RHQ,36,1064,1,4.45,68,30,NA,84.9
"Florence, SC",2000,95 l-25,10,18,72,RHQ,36,1064,2,4.85,63,32,NA,83.9
"Florence, SC",2000,sg 747,5,18,72,RHQ,36,1104,1,5,68,26,NA,83.7
"Florence, SC",2000,sg 747,6,18,72,RHQ,36,1104,2,5.25,72,26,NA,81.5
"Florence, SC",2000,delta pearl,17,18,72,RHQ,36,1140,1,4.65,72,32,NA,85.8
"Florence, SC",2000,delta pearl,18,18,72,RHQ,36,1140,2,5.050000000000001,72,29,NA,84
"Florence, SC",2000,psc ga 161,31,18,72,RHQ,36,1150,1,5,64,29,NA,84
"Florence, SC",2000,psc ga 161,32,18,72,RHQ,36,1150,2,5.2,65,29,NA,83.6
"Florence, SC",2000,psc 355,29,18,72,RHQ,36,1158,1,5.050000000000001,67,30,NA,84.5
"Florence, SC",2000,psc 355,30,18,72,RHQ,36,1158,2,5,66,31,NA,84.8
"Florence, SC",2000,94 j 3,7,18,72,RHQ,36,1171,1,4.55,72,35,NA,85.9
"Florence, SC",2000,95 j 3,8,18,72,RHQ,36,1171,2,4.95,67,33,NA,86.2
"Florence, SC",2000,ark,13,18,72,RHQ,36,1172,1,5,67,33,NA,84.6
"Florence, SC",2000,ark,14,18,72,RHQ,36,1172,2,4.9,59,30,NA,84.9
"Florence, SC",2000,asci 0223,11,18,72,RHQ,36,1173,1,4.45,68,32,NA,83.5
"Florence, SC",2000,asci 0223,12,18,72,RHQ,36,1173,2,4.6,68,32,NA,82.7
"Florence, SC",2000,dpl 99x02,15,18,72,RHQ,36,1174,1,4.699999999999999,67,33,NA,85.5
"Florence, SC",2000,dpl 99x02,16,18,72,RHQ,36,1174,2,4.75,74,32,NA,85.8
"Florence, SC",2000,fm 966,19,18,72,RHQ,36,1175,1,4.8,70,39,NA,85.2
"Florence, SC",2000,fm 966,20,18,72,RHQ,36,1175,2,4.949999999999999,68,37,NA,84.5
"Florence, SC",2000,jajo 8067,21,18,72,RHQ,36,1176,1,4.6,70,33,NA,83
"Florence, SC",2000,jajo 8067,22,18,72,RHQ,36,1176,2,4.45,73,32,NA,85.5
"Florence, SC",2000,jajo 8073,23,18,72,RHQ,36,1177,1,4.2,68,30,NA,85
"Florence, SC",2000,jajo 8074,24,18,72,RHQ,36,1177,2,4.4,68,28,NA,84.9
"Florence, SC",2000,jajo 8185,25,18,72,RHQ,36,1178,1,4.85,64,28,NA,84.1
"Florence, SC",2000,jajo 8185,26,18,72,RHQ,36,1178,2,5.05,68,29,NA,83.6
"Florence, SC",2000,ss 9904,33,18,72,RHQ,36,1179,1,4.7,64,28,NA,83.2
"Florence, SC",2000,ss 9904,34,18,72,RHQ,36,1179,2,4.75,69,31,NA,83.5
"Florence, SC",2000,ss 9907,35,18,72,RHQ,36,1180,1,5.05,67,31,NA,83.2
"Florence, SC",2000,ss 9907,36,18,72,RHQ,36,1180,2,5.15,62,33,NA,83.5
"Florence, SC",2000,md 841b,27,18,72,RHQ,36,1181,1,5.199999999999999,67,33,NA,82.4
"Florence, SC",2000,md 841b,28,18,72,RHQ,36,1181,2,5.05,66,34,NA,82.3
"Rocky Mount, NC",2000,acala maxxa,1,25,72,RHQ,37,773,1,NA,NA,NA,NA,NA
"Rocky Mount, NC",2000,acala maxxa,2,25,72,RHQ,37,773,2,NA,NA,NA,NA,NA
"Rocky Mount, NC",2000,acala maxxa,NA,NA,72,RHQ,37,773,3,NA,NA,NA,NA,NA
"Rocky Mount, NC",2000,acala maxxa,NA,NA,72,RHQ,37,773,4,NA,NA,NA,NA,NA
"Rocky Mount, NC",2000,nu 33b,3,25,72,RHQ,37,1009,1,NA,NA,NA,NA,NA
"Rocky Mount, NC",2000,nu 33b,4,25,72,RHQ,37,1009,2,NA,NA,NA,NA,NA
"Rocky Mount, NC",2000,nu 33b,NA,NA,72,RHQ,37,1009,3,NA,NA,NA,NA,NA
"Rocky Mount, NC",2000,nu 33b,NA,NA,72,RHQ,37,1009,4,NA,NA,NA,NA,NA
"Rocky Mount, NC",2000,94 l-25,9,25,72,RHQ,37,1064,1,NA,NA,NA,NA,NA
